Código,COUNTER,1,2,Total,CO_FRAC_RA
020141905,1426.0,62.0,2.0,64.0,14_19_5
020142001,1265.0,48.0,0.0,48.0,14_20_1
020142002,1306.0,38.0,2.0,40.0,14_20_2
020142003,957.0,43.0,2.0,45.0,14_20_3
020142004,800.0,31.0,0.0,31.0,14_20_4
020142005,765.0,40.0,1.0,41.0,14_20_5
020142006,507.0,15.0,1.0,16.0,14_20_6
020142007,320.0,14.0,1.0,15.0,14_20_7
020142101,950.0,38.0,1.0,39.0,14_21_1
020142102,681.0,26.0,3.0,29.0,14_21_2
020142103,332.0,14.0,0.0,14.0,14_21_3
020142104,529.0,15.0,1.0,16.0,14_21_4
020142105,409.0,14.0,1.0,15.0,14_21_5
020142106,559.0,29.0,4.0,33.0,14_21_6
020142107,696.0,24.0,1.0,25.0,14_21_7
020142108,687.0,35.0,0.0,35.0,14_21_8
020142109,568.0,23.0,3.0,26.0,14_21_9
020142110,545.0,24.0,3.0,27.0,14_21_10
020142111,705.0,32.0,5.0,37.0,14_21_11
020142201,857.0,42.0,3.0,45.0,14_22_1
020142202,875.0,42.0,3.0,45.0,14_22_2
020142203,494.0,19.0,1.0,20.0,14_22_3
020142204,576.0,29.0,0.0,29.0,14_22_4
020142205,926.0,57.0,2.0,59.0,14_22_5
020142206,1058.0,50.0,1.0,51.0,14_22_6
020142207,760.0,37.0,2.0,39.0,14_22_7
020142208,767.0,43.0,3.0,46.0,14_22_8
020142209,1375.0,21.0,6.0,27.0,14_22_9
020142210,672.0,18.0,3.0,21.0,14_22_10
020142301,599.0,18.0,0.0,18.0,14_23_1
020142302,468.0,24.0,1.0,25.0,14_23_2
020142303,547.0,23.0,0.0,23.0,14_23_3
020142304,726.0,29.0,4.0,33.0,14_23_4
020142305,1023.0,29.0,0.0,29.0,14_23_5
020142306,443.0,25.0,2.0,27.0,14_23_6
020142307,694.0,27.0,4.0,31.0,14_23_7
020142308,1095.0,44.0,1.0,45.0,14_23_8
020142309,954.0,36.0,3.0,39.0,14_23_9
020142310,750.0,25.0,1.0,26.0,14_23_10
020142311,890.0,26.0,1.0,27.0,14_23_11
020142401,673.0,42.0,0.0,42.0,14_24_1
020142402,462.0,14.0,1.0,15.0,14_24_2
020142403,514.0,11.0,0.0,11.0,14_24_3
020142404,394.0,17.0,2.0,19.0,14_24_4
020142405,807.0,24.0,2.0,26.0,14_24_5
020142406,714.0,26.0,1.0,27.0,14_24_6
020142407,690.0,24.0,0.0,24.0,14_24_7
020142408,527.0,19.0,2.0,21.0,14_24_8
020142409,720.0,28.0,2.0,30.0,14_24_9
020142501,849.0,34.0,0.0,34.0,14_25_1
020142502,443.0,22.0,2.0,24.0,14_25_2
020142503,781.0,20.0,1.0,21.0,14_25_3
020142504,524.0,16.0,0.0,16.0,14_25_4
020142505,466.0,19.0,0.0,19.0,14_25_5
020142506,460.0,16.0,0.0,16.0,14_25_6
020142507,721.0,24.0,2.0,26.0,14_25_7
020142508,715.0,27.0,1.0,28.0,14_25_8
020142509,675.0,11.0,2.0,13.0,14_25_9
020142601,1046.0,42.0,0.0,42.0,14_26_1
020142602,728.0,28.0,0.0,28.0,14_26_2
020142603,411.0,12.0,1.0,13.0,14_26_3
020142604,1732.0,55.0,5.0,60.0,14_26_4
020142605,944.0,46.0,1.0,47.0,14_26_5
020142606,939.0,33.0,1.0,34.0,14_26_6
020142607,1170.0,54.0,1.0,55.0,14_26_7
020142701,1230.0,35.0,0.0,35.0,14_27_1
020142702,1125.0,38.0,3.0,41.0,14_27_2
020142703,587.0,21.0,0.0,21.0,14_27_3
020142704,791.0,24.0,0.0,24.0,14_27_4
020142705,923.0,18.0,0.0,18.0,14_27_5
020142706,419.0,16.0,1.0,17.0,14_27_6
020142707,433.0,10.0,1.0,11.0,14_27_7
020142801,630.0,23.0,0.0,23.0,14_28_1
020142802,617.0,19.0,0.0,19.0,14_28_2
020142803,676.0,37.0,0.0,37.0,14_28_3
020142804,693.0,29.0,0.0,29.0,14_28_4
020142805,555.0,28.0,0.0,28.0,14_28_5
020142806,936.0,38.0,3.0,41.0,14_28_6
020142807,740.0,16.0,2.0,18.0,14_28_7
020142808,525.0,13.0,0.0,13.0,14_28_8
020142809,579.0,20.0,1.0,21.0,14_28_9
020142810,843.0,36.0,2.0,38.0,14_28_10
020142811,980.0,54.0,0.0,54.0,14_28_11
020142812,578.0,22.0,0.0,22.0,14_28_12
020142901,545.0,23.0,1.0,24.0,14_29_1
020142902,924.0,25.0,1.0,26.0,14_29_2
020142903,517.0,14.0,0.0,14.0,14_29_3
020142904,750.0,27.0,1.0,28.0,14_29_4
020142905,474.0,13.0,0.0,13.0,14_29_5
020142906,826.0,19.0,0.0,19.0,14_29_6
020142907,838.0,29.0,2.0,31.0,14_29_7
020142908,609.0,36.0,0.0,36.0,14_29_8
020142909,724.0,28.0,3.0,31.0,14_29_9
020142910,787.0,25.0,0.0,25.0,14_29_10
020142911,640.0,22.0,1.0,23.0,14_29_11
020143001,811.0,28.0,4.0,32.0,14_30_1
020143002,976.0,24.0,3.0,27.0,14_30_2
020143003,840.0,23.0,0.0,23.0,14_30_3
020143004,574.0,10.0,0.0,10.0,14_30_4
020143005,952.0,41.0,2.0,43.0,14_30_5
020143006,476.0,10.0,3.0,13.0,14_30_6
020143007,383.0,15.0,0.0,15.0,14_30_7
020143008,1632.0,59.0,6.0,65.0,14_30_8
020143009,1280.0,40.0,0.0,40.0,14_30_9
020143101,721.0,27.0,2.0,29.0,14_31_1
020143102,837.0,48.0,5.0,53.0,14_31_2
020143103,616.0,30.0,0.0,30.0,14_31_3
020143104,646.0,24.0,2.0,26.0,14_31_4
020143105,607.0,26.0,2.0,28.0,14_31_5
020143106,1220.0,52.0,5.0,57.0,14_31_6
020143107,897.0,34.0,1.0,35.0,14_31_7
020143108,738.0,26.0,0.0,26.0,14_31_8
020143109,649.0,32.0,1.0,33.0,14_31_9
020143110,545.0,25.0,1.0,26.0,14_31_10
020143111,391.0,9.0,0.0,9.0,14_31_11
020143112,575.0,25.0,2.0,27.0,14_31_12
020150101,1023.0,47.0,5.0,52.0,15_1_1
020150102,946.0,76.0,3.0,79.0,15_1_2
020150103,691.0,39.0,2.0,41.0,15_1_3
020150104,644.0,25.0,2.0,27.0,15_1_4
020150105,782.0,40.0,1.0,41.0,15_1_5
020150106,740.0,47.0,1.0,48.0,15_1_6
020150107,699.0,30.0,1.0,31.0,15_1_7
020150108,716.0,35.0,5.0,40.0,15_1_8
020150109,988.0,58.0,3.0,61.0,15_1_9
020150110,939.0,55.0,1.0,56.0,15_1_10
020150111,587.0,30.0,0.0,30.0,15_1_11
020150112,737.0,47.0,2.0,49.0,15_1_12
020150201,756.0,39.0,2.0,41.0,15_2_1
020150202,817.0,39.0,5.0,44.0,15_2_2
020150203,828.0,47.0,2.0,49.0,15_2_3
020150204,554.0,34.0,2.0,36.0,15_2_4
020150205,517.0,24.0,1.0,25.0,15_2_5
020150206,709.0,43.0,2.0,45.0,15_2_6
020150207,666.0,38.0,2.0,40.0,15_2_7
020150208,668.0,37.0,1.0,38.0,15_2_8
020150209,581.0,28.0,0.0,28.0,15_2_9
020150210,603.0,28.0,2.0,30.0,15_2_10
020150301,722.0,38.0,5.0,43.0,15_3_1
020150302,941.0,49.0,3.0,52.0,15_3_2
020150303,918.0,43.0,3.0,46.0,15_3_3
020150304,800.0,34.0,2.0,36.0,15_3_4
020150305,801.0,50.0,12.0,62.0,15_3_5
020150306,731.0,37.0,0.0,37.0,15_3_6
020150307,812.0,56.0,0.0,56.0,15_3_7
020150308,917.0,50.0,1.0,51.0,15_3_8
020150309,877.0,43.0,6.0,49.0,15_3_9
020150310,868.0,46.0,1.0,47.0,15_3_10
020150311,755.0,35.0,4.0,39.0,15_3_11
020150312,1210.0,74.0,9.0,83.0,15_3_12
020150313,770.0,42.0,2.0,44.0,15_3_13
020150401,852.0,39.0,3.0,42.0,15_4_1
020150402,691.0,43.0,1.0,44.0,15_4_2
020150403,955.0,43.0,3.0,46.0,15_4_3
020150404,564.0,34.0,0.0,34.0,15_4_4
020150405,636.0,48.0,6.0,54.0,15_4_5
020150406,801.0,34.0,1.0,35.0,15_4_6
020150407,827.0,49.0,2.0,51.0,15_4_7
020150408,755.0,28.0,4.0,32.0,15_4_8
020150409,642.0,29.0,2.0,31.0,15_4_9
020150410,643.0,32.0,1.0,33.0,15_4_10
020150411,771.0,41.0,3.0,44.0,15_4_11
020150412,812.0,39.0,9.0,48.0,15_4_12
020150413,768.0,40.0,9.0,49.0,15_4_13
020150414,897.0,49.0,5.0,54.0,15_4_14
020150501,779.0,33.0,2.0,35.0,15_5_1
020150502,995.0,51.0,5.0,56.0,15_5_2
020150503,762.0,41.0,3.0,44.0,15_5_3
020150504,582.0,17.0,5.0,22.0,15_5_4
020150505,775.0,39.0,4.0,43.0,15_5_5
020150506,779.0,39.0,0.0,39.0,15_5_6
020150507,703.0,37.0,1.0,38.0,15_5_7
020150508,907.0,53.0,5.0,58.0,15_5_8
020150509,916.0,45.0,9.0,54.0,15_5_9
020150510,661.0,39.0,3.0,42.0,15_5_10
020150511,749.0,42.0,2.0,44.0,15_5_11
020150512,718.0,30.0,2.0,32.0,15_5_12
020150513,742.0,37.0,1.0,38.0,15_5_13
020150514,722.0,54.0,2.0,56.0,15_5_14
020150601,678.0,28.0,3.0,31.0,15_6_1
020150602,681.0,28.0,1.0,29.0,15_6_2
020150603,641.0,22.0,1.0,23.0,15_6_3
020150604,722.0,30.0,4.0,34.0,15_6_4
020150605,526.0,26.0,1.0,27.0,15_6_5
020150606,516.0,32.0,0.0,32.0,15_6_6
020150607,656.0,33.0,1.0,34.0,15_6_7
020150701,900.0,47.0,2.0,49.0,15_7_1
020150702,705.0,47.0,8.0,55.0,15_7_2
020150703,647.0,47.0,7.0,54.0,15_7_3
020150704,942.0,26.0,14.0,40.0,15_7_4
020150705,888.0,58.0,10.0,68.0,15_7_5
020150706,1031.0,53.0,48.0,101.0,15_7_6
020150707,1024.0,62.0,4.0,66.0,15_7_7
020150708,980.0,50.0,2.0,52.0,15_7_8
020150709,801.0,71.0,7.0,78.0,15_7_9
020150710,984.0,49.0,13.0,62.0,15_7_10
020150711,891.0,44.0,9.0,53.0,15_7_11
020150712,971.0,49.0,1.0,50.0,15_7_12
020150801,974.0,68.0,8.0,76.0,15_8_1
020150802,720.0,43.0,11.0,54.0,15_8_2
020150803,1008.0,85.0,5.0,90.0,15_8_3
020150804,942.0,71.0,17.0,88.0,15_8_4
020150805,749.0,36.0,6.0,42.0,15_8_5
020150806,720.0,46.0,6.0,52.0,15_8_6
020150807,996.0,52.0,5.0,57.0,15_8_7
020150808,931.0,69.0,0.0,69.0,15_8_8
020150809,1025.0,59.0,6.0,65.0,15_8_9
020150810,888.0,61.0,1.0,62.0,15_8_10
020150901,518.0,13.0,0.0,13.0,15_9_1
020150902,495.0,25.0,2.0,27.0,15_9_2
020150903,517.0,23.0,0.0,23.0,15_9_3
020150904,734.0,48.0,11.0,59.0,15_9_4
020150905,760.0,57.0,8.0,65.0,15_9_5
020150906,612.0,40.0,9.0,49.0,15_9_6
020150907,730.0,48.0,13.0,61.0,15_9_7
020150908,2324.0,149.0,65.0,214.0,15_9_8
020151001,719.0,42.0,1.0,43.0,15_10_1
020151002,1107.0,41.0,4.0,45.0,15_10_2
020151003,1097.0,68.0,4.0,72.0,15_10_3
020151004,799.0,53.0,7.0,60.0,15_10_4
020151005,725.0,41.0,6.0,47.0,15_10_5
020151006,485.0,23.0,2.0,25.0,15_10_6
020151007,846.0,34.0,3.0,37.0,15_10_7
020151008,720.0,42.0,4.0,46.0,15_10_8
020151009,766.0,38.0,14.0,52.0,15_10_9
020151010,582.0,35.0,5.0,40.0,15_10_10
020151011,656.0,28.0,2.0,30.0,15_10_11
020151012,782.0,30.0,5.0,35.0,15_10_12
020151013,1059.0,27.0,0.0,27.0,15_10_13
020151101,789.0,38.0,5.0,43.0,15_11_1
020151102,764.0,31.0,6.0,37.0,15_11_2
020151103,736.0,37.0,3.0,40.0,15_11_3
020151104,821.0,62.0,4.0,66.0,15_11_4
020151105,701.0,48.0,3.0,51.0,15_11_5
020151106,798.0,64.0,16.0,80.0,15_11_6
020151107,679.0,37.0,3.0,40.0,15_11_7
020151108,726.0,49.0,8.0,57.0,15_11_8
020151109,1092.0,48.0,4.0,52.0,15_11_9
020151110,670.0,34.0,5.0,39.0,15_11_10
020151111,1164.0,49.0,4.0,53.0,15_11_11
020151112,865.0,36.0,1.0,37.0,15_11_12
020151113,923.0,54.0,5.0,59.0,15_11_13
020151201,781.0,46.0,7.0,53.0,15_12_1
020151202,765.0,55.0,12.0,67.0,15_12_2
020151203,752.0,47.0,2.0,49.0,15_12_3
020151204,693.0,45.0,3.0,48.0,15_12_4
020151205,927.0,35.0,5.0,40.0,15_12_5
020151206,726.0,41.0,4.0,45.0,15_12_6
020151207,497.0,23.0,1.0,24.0,15_12_7
020151208,741.0,28.0,4.0,32.0,15_12_8
020151209,520.0,21.0,6.0,27.0,15_12_9
020151301,849.0,48.0,7.0,55.0,15_13_1
020151302,742.0,60.0,6.0,66.0,15_13_2
020151303,634.0,39.0,7.0,46.0,15_13_3
020151304,686.0,34.0,2.0,36.0,15_13_4
020151305,426.0,17.0,1.0,18.0,15_13_5
020151306,498.0,19.0,0.0,19.0,15_13_6
020151307,686.0,25.0,1.0,26.0,15_13_7
020151308,439.0,23.0,2.0,25.0,15_13_8
020151309,1052.0,51.0,4.0,55.0,15_13_9
020151310,652.0,18.0,1.0,19.0,15_13_10
020151401,848.0,32.0,3.0,35.0,15_14_1
020151402,899.0,66.0,2.0,68.0,15_14_2
020151403,722.0,27.0,3.0,30.0,15_14_3
020151404,714.0,39.0,0.0,39.0,15_14_4
020151405,952.0,43.0,4.0,47.0,15_14_5
020151406,522.0,17.0,1.0,18.0,15_14_6
020151407,883.0,21.0,0.0,21.0,15_14_7
020151408,841.0,47.0,8.0,55.0,15_14_8
020151409,862.0,27.0,17.0,44.0,15_14_9
020151410,684.0,35.0,2.0,37.0,15_14_10
020151411,1025.0,64.0,7.0,71.0,15_14_11
020151501,696.0,26.0,3.0,29.0,15_15_1
020151502,759.0,57.0,6.0,63.0,15_15_2
020151503,1044.0,51.0,1.0,52.0,15_15_3
020151504,988.0,67.0,12.0,79.0,15_15_4
020151505,849.0,56.0,8.0,64.0,15_15_5
020151506,881.0,47.0,9.0,56.0,15_15_6
020151507,858.0,45.0,7.0,52.0,15_15_7
020151508,666.0,31.0,6.0,37.0,15_15_8
020151509,1037.0,54.0,3.0,57.0,15_15_9
020151510,934.0,46.0,5.0,51.0,15_15_10
020151601,863.0,57.0,6.0,63.0,15_16_1
020151602,848.0,50.0,3.0,53.0,15_16_2
020151603,1065.0,58.0,1.0,59.0,15_16_3
020151604,745.0,50.0,1.0,51.0,15_16_4
020151605,642.0,29.0,1.0,30.0,15_16_5
020151606,794.0,44.0,2.0,46.0,15_16_6
020151607,848.0,58.0,2.0,60.0,15_16_7
020151608,839.0,44.0,1.0,45.0,15_16_8
020151609,735.0,30.0,2.0,32.0,15_16_9
020151610,805.0,33.0,3.0,36.0,15_16_10
020151611,763.0,47.0,0.0,47.0,15_16_11
020151701,732.0,48.0,2.0,50.0,15_17_1
020151702,584.0,26.0,0.0,26.0,15_17_2
020151703,854.0,46.0,2.0,48.0,15_17_3
020151704,1006.0,49.0,3.0,52.0,15_17_4
020151705,879.0,40.0,2.0,42.0,15_17_5
020151706,711.0,40.0,3.0,43.0,15_17_6
020151707,738.0,36.0,7.0,43.0,15_17_7
020151708,594.0,18.0,0.0,18.0,15_17_8
020151709,678.0,43.0,0.0,43.0,15_17_9
020151710,912.0,36.0,2.0,38.0,15_17_10
020151711,822.0,37.0,0.0,37.0,15_17_11
020151712,730.0,35.0,1.0,36.0,15_17_12
020151801,570.0,18.0,0.0,18.0,15_18_1
020151802,500.0,18.0,0.0,18.0,15_18_2
020151803,714.0,32.0,5.0,37.0,15_18_3
020151804,467.0,23.0,0.0,23.0,15_18_4
020151805,490.0,27.0,0.0,27.0,15_18_5
020151806,517.0,28.0,3.0,31.0,15_18_6
020151807,771.0,40.0,1.0,41.0,15_18_7
020151808,569.0,34.0,1.0,35.0,15_18_8
020151809,492.0,32.0,0.0,32.0,15_18_9
020151810,582.0,29.0,2.0,31.0,15_18_10
020151811,657.0,23.0,0.0,23.0,15_18_11
020151812,560.0,23.0,1.0,24.0,15_18_12
020151813,546.0,18.0,0.0,18.0,15_18_13
020151901,465.0,19.0,0.0,19.0,15_19_1
020151902,794.0,44.0,1.0,45.0,15_19_2
020151903,685.0,22.0,0.0,22.0,15_19_3
020151904,757.0,32.0,0.0,32.0,15_19_4
020151905,841.0,42.0,0.0,42.0,15_19_5
020151906,765.0,36.0,0.0,36.0,15_19_6
020151907,743.0,35.0,1.0,36.0,15_19_7
020151908,599.0,24.0,1.0,25.0,15_19_8
020151909,661.0,24.0,3.0,27.0,15_19_9
020151910,964.0,42.0,0.0,42.0,15_19_10
020151911,806.0,37.0,1.0,38.0,15_19_11
020152001,858.0,50.0,0.0,50.0,15_20_1
020152002,805.0,27.0,3.0,30.0,15_20_2
020152003,791.0,44.0,3.0,47.0,15_20_3
020152004,635.0,21.0,0.0,21.0,15_20_4
020152005,595.0,33.0,1.0,34.0,15_20_5
020152006,713.0,32.0,3.0,35.0,15_20_6
020152007,729.0,33.0,2.0,35.0,15_20_7
020152008,659.0,28.0,1.0,29.0,15_20_8
020152009,491.0,19.0,3.0,22.0,15_20_9
020152010,804.0,41.0,2.0,43.0,15_20_10
020152011,728.0,23.0,11.0,34.0,15_20_11
020152012,738.0,24.0,3.0,27.0,15_20_12
020152101,722.0,23.0,3.0,26.0,15_21_1
020152102,822.0,44.0,2.0,46.0,15_21_2
020152103,631.0,31.0,2.0,33.0,15_21_3
020152104,726.0,34.0,2.0,36.0,15_21_4
020152105,472.0,27.0,2.0,29.0,15_21_5
020152106,1045.0,48.0,1.0,49.0,15_21_6
020152107,411.0,32.0,0.0,32.0,15_21_7
020152108,574.0,27.0,3.0,30.0,15_21_8
020152109,863.0,30.0,2.0,32.0,15_21_9
020152110,613.0,25.0,1.0,26.0,15_21_10
020152111,697.0,25.0,3.0,28.0,15_21_11
020152112,510.0,27.0,2.0,29.0,15_21_12
020152113,895.0,32.0,3.0,35.0,15_21_13
