Código,Sí,No,Total,CO_FRAC_RA
020090303,141.0,98.0,239.0,9_3_3
020090304,172.0,70.0,242.0,9_3_4
020090305,159.0,112.0,271.0,9_3_5
020090306,198.0,100.0,298.0,9_3_6
020090307,207.0,109.0,316.0,9_3_7
020090308,199.0,80.0,279.0,9_3_8
020090309,173.0,84.0,257.0,9_3_9
020090310,213.0,70.0,283.0,9_3_10
020090311,200.0,94.0,294.0,9_3_11
020090312,152.0,61.0,213.0,9_3_12
020090313,169.0,144.0,313.0,9_3_13
020090401,226.0,135.0,361.0,9_4_1
020090402,202.0,123.0,325.0,9_4_2
020090403,222.0,120.0,342.0,9_4_3
020090404,205.0,124.0,329.0,9_4_4
020090405,232.0,123.0,355.0,9_4_5
020090406,151.0,100.0,251.0,9_4_6
020090407,160.0,111.0,271.0,9_4_7
020090408,179.0,91.0,270.0,9_4_8
020090409,171.0,85.0,256.0,9_4_9
020090410,203.0,87.0,290.0,9_4_10
020090411,226.0,115.0,341.0,9_4_11
020090501,205.0,105.0,310.0,9_5_1
020090502,208.0,114.0,322.0,9_5_2
020090503,170.0,91.0,261.0,9_5_3
020090504,189.0,114.0,303.0,9_5_4
020090505,256.0,128.0,384.0,9_5_5
020090506,203.0,112.0,315.0,9_5_6
020090507,203.0,111.0,314.0,9_5_7
020090508,204.0,88.0,292.0,9_5_8
020090509,209.0,121.0,330.0,9_5_9
020090510,216.0,103.0,319.0,9_5_10
020090511,202.0,115.0,317.0,9_5_11
020090601,268.0,140.0,408.0,9_6_1
020090602,183.0,76.0,259.0,9_6_2
020090603,190.0,183.0,373.0,9_6_3
020090604,204.0,137.0,341.0,9_6_4
020090605,274.0,138.0,412.0,9_6_5
020090606,153.0,106.0,259.0,9_6_6
020090607,249.0,125.0,374.0,9_6_7
020090608,178.0,103.0,281.0,9_6_8
020090609,290.0,83.0,373.0,9_6_9
020090610,193.0,152.0,345.0,9_6_10
020090611,181.0,128.0,309.0,9_6_11
020090612,187.0,99.0,286.0,9_6_12
020090701,178.0,91.0,269.0,9_7_1
020090702,202.0,98.0,300.0,9_7_2
020090703,142.0,78.0,220.0,9_7_3
020090704,179.0,63.0,242.0,9_7_4
020090705,177.0,80.0,257.0,9_7_5
020090706,197.0,111.0,308.0,9_7_6
020090707,159.0,73.0,232.0,9_7_7
020090708,169.0,106.0,275.0,9_7_8
020090709,203.0,110.0,313.0,9_7_9
020090710,144.0,101.0,245.0,9_7_10
020090711,165.0,113.0,278.0,9_7_11
020090712,205.0,110.0,315.0,9_7_12
020090713,207.0,117.0,324.0,9_7_13
020090714,189.0,108.0,297.0,9_7_14
020090801,185.0,102.0,287.0,9_8_1
020090802,193.0,101.0,294.0,9_8_2
020090803,200.0,93.0,293.0,9_8_3
020090804,192.0,94.0,286.0,9_8_4
020090805,193.0,136.0,329.0,9_8_5
020090806,204.0,149.0,353.0,9_8_6
020090807,191.0,139.0,330.0,9_8_7
020090808,206.0,129.0,335.0,9_8_8
020090809,153.0,97.0,250.0,9_8_9
020090810,171.0,155.0,326.0,9_8_10
020090811,180.0,143.0,323.0,9_8_11
020090812,197.0,134.0,331.0,9_8_12
020090813,127.0,80.0,207.0,9_8_13
020090901,173.0,109.0,282.0,9_9_1
020090902,155.0,113.0,268.0,9_9_2
020090903,241.0,155.0,396.0,9_9_3
020090904,117.0,94.0,211.0,9_9_4
020090905,155.0,106.0,261.0,9_9_5
020090906,203.0,101.0,304.0,9_9_6
020090907,235.0,124.0,359.0,9_9_7
020090908,113.0,92.0,205.0,9_9_8
020090909,148.0,108.0,256.0,9_9_9
020090910,180.0,105.0,285.0,9_9_10
020090911,159.0,116.0,275.0,9_9_11
020090912,148.0,79.0,227.0,9_9_12
020090913,127.0,82.0,209.0,9_9_13
020090914,231.0,79.0,310.0,9_9_14
020091001,182.0,116.0,298.0,9_10_1
020091002,219.0,117.0,336.0,9_10_2
020091003,208.0,120.0,328.0,9_10_3
020091004,146.0,91.0,237.0,9_10_4
020091005,240.0,102.0,342.0,9_10_5
020091006,183.0,99.0,282.0,9_10_6
020091007,147.0,102.0,249.0,9_10_7
020091008,225.0,97.0,322.0,9_10_8
020091009,113.0,57.0,170.0,9_10_9
020091010,194.0,110.0,304.0,9_10_10
020091011,155.0,90.0,245.0,9_10_11
020091012,125.0,99.0,224.0,9_10_12
020091101,288.0,142.0,430.0,9_11_1
020091102,241.0,114.0,355.0,9_11_2
020091103,182.0,110.0,292.0,9_11_3
020091104,237.0,133.0,370.0,9_11_4
020091105,284.0,113.0,397.0,9_11_5
020091106,217.0,110.0,327.0,9_11_6
020091107,234.0,151.0,385.0,9_11_7
020091108,202.0,109.0,311.0,9_11_8
020091109,204.0,110.0,314.0,9_11_9
020091110,210.0,96.0,306.0,9_11_10
020091111,207.0,122.0,329.0,9_11_11
020091112,241.0,173.0,414.0,9_11_12
020091201,196.0,142.0,338.0,9_12_1
020091202,107.0,84.0,191.0,9_12_2
020091203,185.0,98.0,283.0,9_12_3
020091204,186.0,110.0,296.0,9_12_4
020091205,179.0,111.0,290.0,9_12_5
020091206,193.0,145.0,338.0,9_12_6
020091207,159.0,91.0,250.0,9_12_7
020091208,200.0,120.0,320.0,9_12_8
020091209,188.0,104.0,292.0,9_12_9
020091210,220.0,123.0,343.0,9_12_10
020091211,176.0,134.0,310.0,9_12_11
020091212,122.0,110.0,232.0,9_12_12
020091301,186.0,129.0,315.0,9_13_1
020091302,228.0,176.0,404.0,9_13_2
020091303,233.0,169.0,402.0,9_13_3
020091304,158.0,92.0,250.0,9_13_4
020091305,158.0,145.0,303.0,9_13_5
020091306,171.0,129.0,300.0,9_13_6
020091307,189.0,169.0,358.0,9_13_7
020091401,223.0,165.0,388.0,9_14_1
020091402,184.0,123.0,307.0,9_14_2
020091403,129.0,134.0,263.0,9_14_3
020091404,100.0,149.0,249.0,9_14_4
020091405,134.0,323.0,457.0,9_14_5
020091406,198.0,461.0,659.0,9_14_6
020091407,111.0,240.0,351.0,9_14_7
020091408,126.0,300.0,426.0,9_14_8
020091409,124.0,128.0,252.0,9_14_9
020091410,138.0,351.0,489.0,9_14_10
020091501,110.0,107.0,217.0,9_15_1
020091502,155.0,135.0,290.0,9_15_2
020091503,172.0,118.0,290.0,9_15_3
020091504,162.0,110.0,272.0,9_15_4
020091505,180.0,139.0,319.0,9_15_5
020091506,213.0,123.0,336.0,9_15_6
020091507,193.0,155.0,348.0,9_15_7
020091508,163.0,120.0,283.0,9_15_8
020091509,140.0,153.0,293.0,9_15_9
020091510,119.0,110.0,229.0,9_15_10
020091511,179.0,132.0,311.0,9_15_11
020091601,173.0,136.0,309.0,9_16_1
020091602,174.0,140.0,314.0,9_16_2
020091603,104.0,124.0,228.0,9_16_3
020091604,129.0,118.0,247.0,9_16_4
020091605,160.0,123.0,283.0,9_16_5
020091606,203.0,123.0,326.0,9_16_6
020091607,179.0,157.0,336.0,9_16_7
020091608,173.0,128.0,301.0,9_16_8
020091609,205.0,135.0,340.0,9_16_9
020091610,171.0,126.0,297.0,9_16_10
020091611,127.0,120.0,247.0,9_16_11
020091612,141.0,118.0,259.0,9_16_12
020091613,137.0,159.0,296.0,9_16_13
020100101,162.0,88.0,250.0,10_1_1
020100102,224.0,129.0,353.0,10_1_2
020100103,239.0,102.0,341.0,10_1_3
020100104,199.0,95.0,294.0,10_1_4
020100105,155.0,103.0,258.0,10_1_5
020100106,195.0,114.0,309.0,10_1_6
020100107,183.0,75.0,258.0,10_1_7
020100108,246.0,107.0,353.0,10_1_8
020100201,234.0,119.0,353.0,10_2_1
020100202,178.0,79.0,257.0,10_2_2
020100203,167.0,78.0,245.0,10_2_3
020100204,209.0,94.0,303.0,10_2_4
020100205,201.0,96.0,297.0,10_2_5
020100206,299.0,94.0,393.0,10_2_6
020100207,233.0,107.0,340.0,10_2_7
020100208,229.0,87.0,316.0,10_2_8
020100301,160.0,62.0,222.0,10_3_1
020100302,197.0,93.0,290.0,10_3_2
020100303,222.0,71.0,293.0,10_3_3
020100304,161.0,57.0,218.0,10_3_4
020100305,192.0,91.0,283.0,10_3_5
020100306,170.0,108.0,278.0,10_3_6
020100307,247.0,95.0,342.0,10_3_7
020100308,239.0,105.0,344.0,10_3_8
020100401,289.0,81.0,370.0,10_4_1
020100402,310.0,92.0,402.0,10_4_2
020100403,209.0,91.0,300.0,10_4_3
020100404,207.0,81.0,288.0,10_4_4
020100405,198.0,88.0,286.0,10_4_5
020100406,173.0,62.0,235.0,10_4_6
020100407,211.0,90.0,301.0,10_4_7
020100408,186.0,78.0,264.0,10_4_8
020100409,196.0,109.0,305.0,10_4_9
020100501,162.0,81.0,243.0,10_5_1
020100502,181.0,111.0,292.0,10_5_2
020100503,244.0,111.0,355.0,10_5_3
020100504,204.0,119.0,323.0,10_5_4
020100505,195.0,104.0,299.0,10_5_5
020100506,221.0,118.0,339.0,10_5_6
020100507,188.0,118.0,306.0,10_5_7
020100508,236.0,121.0,357.0,10_5_8
020100509,172.0,91.0,263.0,10_5_9
020100510,195.0,101.0,296.0,10_5_10
020100511,174.0,74.0,248.0,10_5_11
020100512,186.0,79.0,265.0,10_5_12
020100513,195.0,93.0,288.0,10_5_13
020100514,176.0,93.0,269.0,10_5_14
020100601,154.0,77.0,231.0,10_6_1
020100602,162.0,85.0,247.0,10_6_2
020100603,257.0,131.0,388.0,10_6_3
020100604,217.0,102.0,319.0,10_6_4
020100605,243.0,110.0,353.0,10_6_5
020100606,214.0,84.0,298.0,10_6_6
020100607,208.0,76.0,284.0,10_6_7
020100608,241.0,98.0,339.0,10_6_8
020100609,247.0,110.0,357.0,10_6_9
020100610,264.0,158.0,422.0,10_6_10
020100611,197.0,83.0,280.0,10_6_11
020100612,186.0,80.0,266.0,10_6_12
020100613,256.0,139.0,395.0,10_6_13
020100701,264.0,117.0,381.0,10_7_1
020100702,309.0,98.0,407.0,10_7_2
020100703,301.0,170.0,471.0,10_7_3
020100704,296.0,138.0,434.0,10_7_4
020100705,210.0,156.0,366.0,10_7_5
020100706,232.0,110.0,342.0,10_7_6
020100707,409.0,106.0,515.0,10_7_7
020100708,271.0,113.0,384.0,10_7_8
020100709,243.0,96.0,339.0,10_7_9
020100710,280.0,122.0,402.0,10_7_10
020100801,297.0,109.0,406.0,10_8_1
020100802,274.0,154.0,428.0,10_8_2
020100803,192.0,127.0,319.0,10_8_3
020100804,249.0,118.0,367.0,10_8_4
020100805,207.0,95.0,302.0,10_8_5
020100806,210.0,80.0,290.0,10_8_6
020100807,317.0,108.0,425.0,10_8_7
020100808,288.0,120.0,408.0,10_8_8
020100809,174.0,90.0,264.0,10_8_9
020100901,216.0,113.0,329.0,10_9_1
020100902,216.0,105.0,321.0,10_9_2
020100903,210.0,93.0,303.0,10_9_3
020100904,204.0,106.0,310.0,10_9_4
020100905,213.0,89.0,302.0,10_9_5
020100906,223.0,120.0,343.0,10_9_6
020100907,222.0,90.0,312.0,10_9_7
020100908,173.0,86.0,259.0,10_9_8
020100909,184.0,66.0,250.0,10_9_9
020100910,192.0,87.0,279.0,10_9_10
020101001,179.0,102.0,281.0,10_10_1
020101002,251.0,99.0,350.0,10_10_2
020101003,245.0,73.0,318.0,10_10_3
020101004,204.0,80.0,284.0,10_10_4
020101005,223.0,90.0,313.0,10_10_5
020101006,242.0,72.0,314.0,10_10_6
020101007,218.0,90.0,308.0,10_10_7
020101008,169.0,85.0,254.0,10_10_8
020101009,220.0,130.0,350.0,10_10_9
020101010,179.0,83.0,262.0,10_10_10
020101011,191.0,113.0,304.0,10_10_11
020101012,209.0,137.0,346.0,10_10_12
020101101,208.0,101.0,309.0,10_11_1
020101102,278.0,155.0,433.0,10_11_2
020101103,225.0,129.0,354.0,10_11_3
020101104,231.0,163.0,394.0,10_11_4
020101105,198.0,103.0,301.0,10_11_5
020101106,100.0,83.0,183.0,10_11_6
020101107,224.0,153.0,377.0,10_11_7
020101108,214.0,130.0,344.0,10_11_8
020101109,240.0,141.0,381.0,10_11_9
020101110,189.0,107.0,296.0,10_11_10
020101111,143.0,108.0,251.0,10_11_11
020101201,255.0,92.0,347.0,10_12_1
020101202,263.0,107.0,370.0,10_12_2
020101203,163.0,146.0,309.0,10_12_3
020101204,124.0,119.0,243.0,10_12_4
020101205,98.0,91.0,189.0,10_12_5
020101206,131.0,83.0,214.0,10_12_6
020101207,150.0,88.0,238.0,10_12_7
020101208,211.0,100.0,311.0,10_12_8
020101209,205.0,103.0,308.0,10_12_9
020101210,155.0,91.0,246.0,10_12_10
020101301,158.0,68.0,226.0,10_13_1
020101302,172.0,83.0,255.0,10_13_2
020101303,159.0,102.0,261.0,10_13_3
020101304,162.0,86.0,248.0,10_13_4
020101305,217.0,98.0,315.0,10_13_5
020101306,191.0,87.0,278.0,10_13_6
020101307,164.0,90.0,254.0,10_13_7
020101308,214.0,76.0,290.0,10_13_8
020101309,191.0,90.0,281.0,10_13_9
020101310,151.0,79.0,230.0,10_13_10
020101311,198.0,89.0,287.0,10_13_11
020101312,181.0,86.0,267.0,10_13_12
020101401,214.0,120.0,334.0,10_14_1
020101402,217.0,98.0,315.0,10_14_2
020101403,191.0,131.0,322.0,10_14_3
020101404,223.0,73.0,296.0,10_14_4
020101405,196.0,66.0,262.0,10_14_5
020101406,152.0,53.0,205.0,10_14_6
020101407,212.0,79.0,291.0,10_14_7
020101408,168.0,85.0,253.0,10_14_8
020101409,244.0,93.0,337.0,10_14_9
020101410,230.0,111.0,341.0,10_14_10
020101411,161.0,106.0,267.0,10_14_11
020101501,150.0,113.0,263.0,10_15_1
020101502,230.0,117.0,347.0,10_15_2
020101503,134.0,68.0,202.0,10_15_3
020101504,163.0,84.0,247.0,10_15_4
020101505,207.0,91.0,298.0,10_15_5
020101506,157.0,91.0,248.0,10_15_6
020101507,139.0,86.0,225.0,10_15_7
020101508,236.0,139.0,375.0,10_15_8
020101509,334.0,125.0,459.0,10_15_9
020101601,185.0,85.0,270.0,10_16_1
020101602,257.0,151.0,408.0,10_16_2
020101603,169.0,113.0,282.0,10_16_3
020101604,259.0,85.0,344.0,10_16_4
020101605,273.0,116.0,389.0,10_16_5
020101606,246.0,110.0,356.0,10_16_6
020101607,190.0,99.0,289.0,10_16_7
020101608,200.0,112.0,312.0,10_16_8
020101609,211.0,127.0,338.0,10_16_9
020101701,214.0,99.0,313.0,10_17_1
020101702,240.0,132.0,372.0,10_17_2
020101703,234.0,126.0,360.0,10_17_3
020101704,315.0,63.0,378.0,10_17_4
020101705,253.0,114.0,367.0,10_17_5
020101706,213.0,95.0,308.0,10_17_6
020101707,193.0,96.0,289.0,10_17_7
020101708,177.0,69.0,246.0,10_17_8
020101709,167.0,72.0,239.0,10_17_9
020101710,199.0,70.0,269.0,10_17_10
020101801,198.0,82.0,280.0,10_18_1
020101802,178.0,92.0,270.0,10_18_2
020101803,205.0,132.0,337.0,10_18_3
020101804,261.0,135.0,396.0,10_18_4
020101805,179.0,98.0,277.0,10_18_5
020101806,169.0,111.0,280.0,10_18_6
020101807,201.0,164.0,365.0,10_18_7
020101808,139.0,45.0,184.0,10_18_8
020101809,343.0,115.0,458.0,10_18_9
020101810,120.0,71.0,191.0,10_18_10
020101811,147.0,77.0,224.0,10_18_11
020101812,218.0,79.0,297.0,10_18_12
020101901,140.0,125.0,265.0,10_19_1
020101902,234.0,202.0,436.0,10_19_2
020101903,194.0,161.0,355.0,10_19_3
020101904,206.0,134.0,340.0,10_19_4
020101905,237.0,111.0,348.0,10_19_5
020101906,179.0,168.0,347.0,10_19_6
020101907,215.0,113.0,328.0,10_19_7
020101908,133.0,82.0,215.0,10_19_8
020101909,172.0,104.0,276.0,10_19_9
020101910,223.0,177.0,400.0,10_19_10
020101911,233.0,111.0,344.0,10_19_11
020101912,304.0,125.0,429.0,10_19_12
020110101,236.0,88.0,324.0,11_1_1
020110102,247.0,92.0,339.0,11_1_2
020110103,167.0,80.0,247.0,11_1_3
020110104,239.0,77.0,316.0,11_1_4
020110105,160.0,61.0,221.0,11_1_5
020110106,198.0,80.0,278.0,11_1_6
020110107,181.0,71.0,252.0,11_1_7
020110108,204.0,91.0,295.0,11_1_8
020110109,226.0,78.0,304.0,11_1_9
020110110,242.0,98.0,340.0,11_1_10
020110111,301.0,101.0,402.0,11_1_11
020110112,205.0,61.0,266.0,11_1_12
020110201,220.0,66.0,286.0,11_2_1
020110202,275.0,86.0,361.0,11_2_2
020110203,210.0,76.0,286.0,11_2_3
020110204,173.0,50.0,223.0,11_2_4
020110205,306.0,83.0,389.0,11_2_5
020110206,283.0,75.0,358.0,11_2_6
020110207,262.0,50.0,312.0,11_2_7
020110208,230.0,72.0,302.0,11_2_8
020110209,183.0,55.0,238.0,11_2_9
020110210,294.0,54.0,348.0,11_2_10
020110211,260.0,68.0,328.0,11_2_11
020110301,201.0,63.0,264.0,11_3_1
020110302,241.0,51.0,292.0,11_3_2
020110303,183.0,57.0,240.0,11_3_3
020110304,166.0,44.0,210.0,11_3_4
020110305,182.0,51.0,233.0,11_3_5
020110306,218.0,69.0,287.0,11_3_6
020110307,227.0,56.0,283.0,11_3_7
020110308,225.0,74.0,299.0,11_3_8
020110309,225.0,73.0,298.0,11_3_9
020110310,248.0,69.0,317.0,11_3_10
020110311,192.0,62.0,254.0,11_3_11
020110312,220.0,62.0,282.0,11_3_12
020110401,221.0,63.0,284.0,11_4_1
020110402,236.0,61.0,297.0,11_4_2
020110403,173.0,48.0,221.0,11_4_3
020110404,246.0,50.0,296.0,11_4_4
020110405,237.0,71.0,308.0,11_4_5
020110406,179.0,62.0,241.0,11_4_6
020110407,216.0,63.0,279.0,11_4_7
020110408,220.0,62.0,282.0,11_4_8
020110409,240.0,69.0,309.0,11_4_9
020110410,194.0,87.0,281.0,11_4_10
020110411,235.0,78.0,313.0,11_4_11
020110412,264.0,88.0,352.0,11_4_12
020110413,234.0,93.0,327.0,11_4_13
020110501,173.0,69.0,242.0,11_5_1
020110502,238.0,78.0,316.0,11_5_2
020110503,257.0,96.0,353.0,11_5_3
020110504,177.0,75.0,252.0,11_5_4
020110505,230.0,109.0,339.0,11_5_5
020110506,221.0,98.0,319.0,11_5_6
020110507,209.0,71.0,280.0,11_5_7
020110508,208.0,99.0,307.0,11_5_8
020110509,201.0,91.0,292.0,11_5_9
020110510,224.0,110.0,334.0,11_5_10
020110601,220.0,97.0,317.0,11_6_1
020110602,261.0,90.0,351.0,11_6_2
020110603,240.0,107.0,347.0,11_6_3
020110604,243.0,90.0,333.0,11_6_4
020110605,194.0,110.0,304.0,11_6_5
020110606,204.0,102.0,306.0,11_6_6
020110607,219.0,89.0,308.0,11_6_7
020110608,186.0,98.0,284.0,11_6_8
020110609,188.0,114.0,302.0,11_6_9
020110610,175.0,96.0,271.0,11_6_10
020110611,197.0,117.0,314.0,11_6_11
020110701,94.0,77.0,171.0,11_7_1
020110702,222.0,106.0,328.0,11_7_2
020110703,218.0,79.0,297.0,11_7_3
020110704,235.0,90.0,325.0,11_7_4
020110705,236.0,113.0,349.0,11_7_5
020110706,218.0,73.0,291.0,11_7_6
020110707,212.0,61.0,273.0,11_7_7
020110708,176.0,73.0,249.0,11_7_8
020110709,209.0,87.0,296.0,11_7_9
020110710,217.0,75.0,292.0,11_7_10
020110711,215.0,108.0,323.0,11_7_11
020110712,188.0,118.0,306.0,11_7_12
020110801,265.0,82.0,347.0,11_8_1
020110802,240.0,98.0,338.0,11_8_2
020110803,149.0,61.0,210.0,11_8_3
020110804,214.0,115.0,329.0,11_8_4
020110805,193.0,72.0,265.0,11_8_5
020110806,294.0,85.0,379.0,11_8_6
020110807,255.0,90.0,345.0,11_8_7
020110808,271.0,84.0,355.0,11_8_8
020110809,267.0,98.0,365.0,11_8_9
020110901,244.0,71.0,315.0,11_9_1
020110902,247.0,65.0,312.0,11_9_2
020110903,305.0,74.0,379.0,11_9_3
020110904,195.0,60.0,255.0,11_9_4
020110905,219.0,89.0,308.0,11_9_5
020110906,181.0,67.0,248.0,11_9_6
020110907,229.0,83.0,312.0,11_9_7
020110908,266.0,65.0,331.0,11_9_8
020110909,171.0,75.0,246.0,11_9_9
020110910,256.0,96.0,352.0,11_9_10
020110911,174.0,84.0,258.0,11_9_11
020110912,189.0,108.0,297.0,11_9_12
020111001,227.0,88.0,315.0,11_10_1
020111002,284.0,100.0,384.0,11_10_2
020111003,228.0,89.0,317.0,11_10_3
020111004,290.0,74.0,364.0,11_10_4
020111005,280.0,106.0,386.0,11_10_5
020111006,327.0,131.0,458.0,11_10_6
020111007,307.0,94.0,401.0,11_10_7
020111008,235.0,83.0,318.0,11_10_8
020111009,256.0,63.0,319.0,11_10_9
020111010,201.0,80.0,281.0,11_10_10
020111101,213.0,80.0,293.0,11_11_1
020111102,231.0,78.0,309.0,11_11_2
020111103,244.0,81.0,325.0,11_11_3
020111104,71.0,31.0,102.0,11_11_4
020111105,246.0,89.0,335.0,11_11_5
020111106,269.0,127.0,396.0,11_11_6
020111107,221.0,84.0,305.0,11_11_7
020111108,199.0,116.0,315.0,11_11_8
020111109,203.0,93.0,296.0,11_11_9
020111201,169.0,64.0,233.0,11_12_1
020111202,167.0,69.0,236.0,11_12_2
020111203,262.0,98.0,360.0,11_12_3
020111204,189.0,83.0,272.0,11_12_4
020111205,189.0,56.0,245.0,11_12_5
020111206,235.0,85.0,320.0,11_12_6
020111207,181.0,78.0,259.0,11_12_7
020111208,189.0,83.0,272.0,11_12_8
020111209,161.0,79.0,240.0,11_12_9
020111210,165.0,96.0,261.0,11_12_10
020111301,242.0,104.0,346.0,11_13_1
020111302,252.0,135.0,387.0,11_13_2
020111303,207.0,114.0,321.0,11_13_3
020111304,230.0,115.0,345.0,11_13_4
020111305,244.0,149.0,393.0,11_13_5
020111306,266.0,107.0,373.0,11_13_6
020111307,209.0,90.0,299.0,11_13_7
020111308,200.0,81.0,281.0,11_13_8
020111309,273.0,98.0,371.0,11_13_9
020111310,163.0,87.0,250.0,11_13_10
020111311,239.0,97.0,336.0,11_13_11
020111401,252.0,112.0,364.0,11_14_1
020111402,227.0,105.0,332.0,11_14_2
020111403,258.0,107.0,365.0,11_14_3
020111404,196.0,83.0,279.0,11_14_4
020111405,243.0,85.0,328.0,11_14_5
020111406,277.0,132.0,409.0,11_14_6
020111407,475.0,221.0,696.0,11_14_7
020111501,251.0,98.0,349.0,11_15_1
020111502,238.0,86.0,324.0,11_15_2
020111503,232.0,136.0,368.0,11_15_3
020111504,259.0,97.0,356.0,11_15_4
020111505,238.0,91.0,329.0,11_15_5
020111506,237.0,76.0,313.0,11_15_6
020111507,201.0,80.0,281.0,11_15_7
020111508,239.0,133.0,372.0,11_15_8
020111509,225.0,112.0,337.0,11_15_9
020111510,242.0,89.0,331.0,11_15_10
020111511,286.0,148.0,434.0,11_15_11
020111601,237.0,82.0,319.0,11_16_1
020111602,256.0,103.0,359.0,11_16_2
020111603,190.0,77.0,267.0,11_16_3
020111604,180.0,72.0,252.0,11_16_4
020111605,195.0,93.0,288.0,11_16_5
020111606,258.0,77.0,335.0,11_16_6
020111607,231.0,119.0,350.0,11_16_7
020111608,267.0,126.0,393.0,11_16_8
020111609,178.0,78.0,256.0,11_16_9
020111610,162.0,74.0,236.0,11_16_10
020111701,188.0,102.0,290.0,11_17_1
020111702,200.0,86.0,286.0,11_17_2
020111703,237.0,99.0,336.0,11_17_3
020111704,234.0,90.0,324.0,11_17_4
020111705,209.0,88.0,297.0,11_17_5
020111706,290.0,118.0,408.0,11_17_6
020111707,234.0,97.0,331.0,11_17_7
020111708,203.0,119.0,322.0,11_17_8
020111801,209.0,70.0,279.0,11_18_1
020111802,225.0,78.0,303.0,11_18_2
020111803,229.0,81.0,310.0,11_18_3
020111804,235.0,135.0,370.0,11_18_4
020111805,216.0,102.0,318.0,11_18_5
020111806,415.0,106.0,521.0,11_18_6
020111807,216.0,108.0,324.0,11_18_7
020111808,221.0,125.0,346.0,11_18_8
020111809,210.0,94.0,304.0,11_18_9
020111901,152.0,69.0,221.0,11_19_1
020111902,245.0,77.0,322.0,11_19_2
020111903,204.0,75.0,279.0,11_19_3
020111904,241.0,98.0,339.0,11_19_4
020111905,208.0,98.0,306.0,11_19_5
020111906,243.0,98.0,341.0,11_19_6
020111907,223.0,96.0,319.0,11_19_7
020111908,193.0,108.0,301.0,11_19_8
020111909,214.0,134.0,348.0,11_19_9
020112001,248.0,108.0,356.0,11_20_1
020112002,223.0,94.0,317.0,11_20_2
020112003,251.0,138.0,389.0,11_20_3
020112004,232.0,71.0,303.0,11_20_4
020112005,234.0,94.0,328.0,11_20_5
020112006,171.0,96.0,267.0,11_20_6
020112007,161.0,71.0,232.0,11_20_7
020112008,127.0,64.0,191.0,11_20_8
020112009,224.0,36.0,260.0,11_20_9
020112010,208.0,84.0,292.0,11_20_10
020112011,174.0,78.0,252.0,11_20_11
020112101,206.0,117.0,323.0,11_21_1
020112102,180.0,91.0,271.0,11_21_2
020112103,271.0,152.0,423.0,11_21_3
020112104,226.0,92.0,318.0,11_21_4
020112105,268.0,123.0,391.0,11_21_5
020112106,255.0,130.0,385.0,11_21_6
020112107,191.0,79.0,270.0,11_21_7
020112108,176.0,80.0,256.0,11_21_8
020112109,186.0,32.0,218.0,11_21_9
020112110,202.0,90.0,292.0,11_21_10
020112111,263.0,111.0,374.0,11_21_11
020112201,233.0,112.0,345.0,11_22_1
020112202,221.0,137.0,358.0,11_22_2
020112203,247.0,113.0,360.0,11_22_3
020112204,167.0,98.0,265.0,11_22_4
020112205,227.0,83.0,310.0,11_22_5
020112206,282.0,127.0,409.0,11_22_6
020112207,234.0,111.0,345.0,11_22_7
020112208,189.0,80.0,269.0,11_22_8
020112209,191.0,78.0,269.0,11_22_9
020112210,213.0,94.0,307.0,11_22_10
020112211,178.0,70.0,248.0,11_22_11
020120101,134.0,57.0,191.0,12_1_1
020120102,164.0,32.0,196.0,12_1_2
020120103,144.0,43.0,187.0,12_1_3
020120104,235.0,78.0,313.0,12_1_4
020120105,154.0,63.0,217.0,12_1_5
020120106,198.0,88.0,286.0,12_1_6
020120107,263.0,97.0,360.0,12_1_7
020120108,140.0,42.0,182.0,12_1_8
020120109,236.0,120.0,356.0,12_1_9
020120110,250.0,111.0,361.0,12_1_10
020120111,266.0,108.0,374.0,12_1_11
020120201,265.0,106.0,371.0,12_2_1
020120202,208.0,108.0,316.0,12_2_2
020120203,253.0,141.0,394.0,12_2_3
020120204,270.0,109.0,379.0,12_2_4
020120205,303.0,98.0,401.0,12_2_5
020120206,236.0,108.0,344.0,12_2_6
020120207,226.0,93.0,319.0,12_2_7
020120208,261.0,84.0,345.0,12_2_8
020120301,69.0,35.0,104.0,12_3_1
020120302,159.0,90.0,249.0,12_3_2
020120303,197.0,73.0,270.0,12_3_3
020120304,191.0,77.0,268.0,12_3_4
020120305,196.0,96.0,292.0,12_3_5
020120306,231.0,220.0,451.0,12_3_6
020120307,287.0,91.0,378.0,12_3_7
020120308,164.0,89.0,253.0,12_3_8
020120309,178.0,45.0,223.0,12_3_9
020120310,242.0,63.0,305.0,12_3_10
020120311,210.0,80.0,290.0,12_3_11
020120401,197.0,80.0,277.0,12_4_1
020120402,207.0,80.0,287.0,12_4_2
020120403,328.0,90.0,418.0,12_4_3
020120404,232.0,63.0,295.0,12_4_4
020120405,185.0,64.0,249.0,12_4_5
020120406,214.0,83.0,297.0,12_4_6
020120407,344.0,155.0,499.0,12_4_7
020120408,212.0,77.0,289.0,12_4_8
020120409,159.0,65.0,224.0,12_4_9
020120410,170.0,73.0,243.0,12_4_10
020120501,174.0,38.0,212.0,12_5_1
020120502,193.0,90.0,283.0,12_5_2
020120503,480.0,63.0,543.0,12_5_3
020120504,218.0,59.0,277.0,12_5_4
020120505,261.0,87.0,348.0,12_5_5
020120506,237.0,64.0,301.0,12_5_6
