Unnamed: 0,inact,ocup_viv,0_14,15_64,mas_65,hab,con_satisf,con_basica,con_insuf,serv_satisf,serv_basica,serv_insuf,nbi,hac-149,hac+150,d_subte,d_metrobus,d_ffcc,escolaridad,educ_sup,compu,nse_mex,nse_mex_cat,reach_area,COMERCIAL,INDUSTRIAL,SERVICIOS,OTROS,educ_priv,educ_pub,hospitales,esp_verde,nse_alt,RESIDENCIAL,hab_km2,reach_prop,empleo,desocup,hombres,extranjeros,AREA,area_km2,CO_FRAC_RA,DECIL
020020805,0.264127764128,0.607963246554,0.102535832415,0.708930540243,0.188533627343,907.0,0.921914357683,0.0755667506297,0.00251889168766,0.992443324937,0.0,0.00755667506297,0.00484261501211,0.912832929782,0.0871670702179,743.15447698,1258.26276799,1766.61163841,0.968085106383,0.506329113924,0.786924939467,7.49749591223,6.0,19.4568224045,0.0825248280522,0.0,0.251920067738,0.0253365177506,0,0,0,0.0,1,0.640218586459,47813.6122774,0.0954885756215,0.694103194103,0.0374787052811,0.450937155458,0.0893054024256,18969.4933472,0.0189694933472,2_8_5,10.0
020020806,0.308243727599,0.694382022472,0.1050521251,0.690457097033,0.204490777867,1247.0,0.868932038835,0.129449838188,0.00161812297735,0.996763754045,0.00161812297735,0.00161812297735,0.008,0.9088,0.0912,617.102787381,1320.51450138,1845.92432893,0.969696969697,0.53003003003,0.794871794872,7.67342490559,6.0,19.4933518533,0.123823902214,0.0,0.106299266463,0.0134404479738,1,0,0,0.0,2,0.75643638335,67380.7474006,0.0956678518138,0.673835125448,0.0395913154534,0.41218925421,0.1050521251,18506.7700806,0.0185067700806,2_8_6,10.0
020020807,0.279642058166,0.687878787879,0.103010033445,0.658862876254,0.238127090301,1495.0,0.897209985316,0.0983847283407,0.00440528634361,0.992657856094,0.00293685756241,0.00440528634361,0.032531824611,0.94342291372,0.0565770862801,747.123502038,1137.88681465,1709.67957424,0.988304093567,0.563329312425,0.786931818182,7.84161333321,6.0,41.144535859,0.140215821804,0.0,0.084467424701,0.0594713604541,0,0,0,0.0,1,0.715845393041,45187.3055293,0.201925732892,0.696495152871,0.0270833333333,0.410033444816,0.113712374582,33084.5130615,0.0330845130615,2_8_7,10.0
020020808,0.330729166667,0.709939148073,0.0943396226415,0.676886792453,0.228773584906,848.0,0.942857142857,0.0571428571429,0.0,1.0,0.0,0.0,0.00560224089636,0.963585434174,0.0364145658263,871.399399927,1084.63900757,1593.65773638,0.989583333333,0.55939524838,0.798319327731,7.87503324233,6.0,53.0806665712,0.196090976939,0.0119253696532,0.117384291888,0.0626207276297,0,0,0,0.0,1,0.61197863389,48931.091643,0.260504882994,0.654947916667,0.0289575289575,0.428066037736,0.0837264150943,17330.4942017,0.0173304942017,2_8_8,10.0
020020901,0.252482269504,0.628378378378,0.078431372549,0.726797385621,0.19477124183,765.0,0.927419354839,0.0725806451613,0.0,1.0,0.0,0.0,0.00751879699248,0.937343358396,0.062656641604,825.119663118,1443.47803063,1488.38895579,1.0,0.549160671463,0.829573934837,7.975606037,6.0,12.330371353,0.240126098078,0.00574066925902,0.258713681869,0.0218954708096,0,0,0,0.0,2,0.473524079985,53277.6471651,0.0605139715471,0.730496453901,0.031954887218,0.4,0.132026143791,14358.7421875,0.0143587421875,2_9_1,10.0
020020902,0.196721311475,0.678233438486,0.104258443465,0.591776798825,0.303964757709,681.0,0.990697674419,0.0093023255814,0.0,1.0,0.0,0.0,0.0045871559633,0.93119266055,0.0688073394495,741.418248782,1574.19923583,1451.01222746,0.917808219178,0.400584795322,0.816513761468,6.99168834594,5.0,68.4251926181,0.155588283001,0.0464176560576,0.440202903579,0.0644339245124,4,0,0,0.101772934646,1,0.29335723285,9992.05652165,0.335811472392,0.527868852459,0.0416666666667,0.333333333333,0.071953010279,68154.138092,0.068154138092,2_9_2,10.0
020020903,0.236875800256,0.654919236417,0.0971098265896,0.693641618497,0.209248554913,865.0,0.946188340807,0.0538116591928,0.0,1.0,0.0,0.0,0.0,0.935698447894,0.0643015521064,677.724162732,1726.17189686,1416.75240455,1.0,0.550308008214,0.773835920177,7.71302012677,6.0,24.3003514633,0.203942247529,0.0,0.28792315915,0.0,0,0,0,0.0,2,0.508134593321,99414.3406114,0.119259244911,0.750320102433,0.028192371476,0.446242774566,0.0832369942197,8700.95797729,0.00870095797729,2_9_3,10.0
020020904,0.239631336406,0.737439222042,0.149853085211,0.669931439765,0.180215475024,1021.0,0.912087912088,0.0879120879121,0.0,0.997802197802,0.0,0.0021978021978,0.0,0.915401301518,0.0845986984816,558.256186172,1720.43168225,1529.5156764,0.981132075472,0.632270168856,0.819956616052,8.39157116156,6.0,19.5133917948,0.121508457893,0.0225769726749,0.265421935639,0.0149509885977,0,0,0,0.0,2,0.575541645195,62747.0204357,0.0957662021728,0.753456221198,0.0253353204173,0.441723800196,0.0636630754163,16271.6889648,0.0162716889648,2_9_4,10.0
020020905,0.29711751663,0.646563814867,0.122568093385,0.678988326848,0.198443579767,1028.0,0.937093275488,0.058568329718,0.00433839479393,1.0,0.0,0.0,0.00614754098361,0.91393442623,0.0860655737705,556.696362443,1593.33000134,1606.32799714,0.984,0.513611615245,0.811475409836,7.67085310031,6.0,0.282289364149,0.110986467576,0.0,0.163173094865,0.00774356400945,0,0,0,0.0,1,0.718096873549,65690.6586873,0.00138539627568,0.672949002217,0.0530421216849,0.419260700389,0.101167315175,15649.1047668,0.0156491047668,2_9_5,10.0
020020906,0.279069767442,0.644542772861,0.0922222222222,0.725555555556,0.182222222222,900.0,0.931350114416,0.0686498855835,0.0,1.0,0.0,0.0,0.00453514739229,0.927437641723,0.0725623582766,573.353067111,1485.79616993,1683.3250028,0.988636363636,0.49356223176,0.807256235828,7.53899350172,6.0,19.398140739,0.078184390565,0.0,0.183680075081,0.0136791316858,0,0,0,0.0,2,0.724456402668,82825.6110904,0.0952005826216,0.642594859241,0.0295748613678,0.41,0.0822222222222,10866.2041626,0.0108662041626,2_9_6,10.0
020020907,0.269544924154,0.642356241234,0.0969441517387,0.718651211802,0.184404636459,949.0,0.975982532751,0.0240174672489,0.0,1.0,0.0,0.0,0.0,0.925847457627,0.0741525423729,478.877609929,1500.5426364,1779.58845655,0.989473684211,0.515337423313,0.811440677966,7.68505326798,6.0,19.5843623112,0.0742940402497,0.0,0.150748308353,0.0195136099941,1,0,0,0.0,2,0.755444041403,75563.387852,0.0961145053737,0.676779463244,0.0381426202322,0.414120126449,0.127502634352,12558.992218,0.012558992218,2_9_7,10.0
020020908,0.271973466003,0.708240534521,0.124183006536,0.697893972404,0.17792302106,1377.0,0.951257861635,0.0487421383648,0.0,0.998427672956,0.00157232704403,0.0,0.00616332819723,0.935285053929,0.0647149460709,432.29659523,1616.22532915,1717.86390692,0.958823529412,0.534653465347,0.819722650231,7.81118199871,6.0,0.282289364149,0.112354804803,0.00784272010797,0.156434998222,0.0424805786243,0,0,0,0.0,1,0.680886898244,81896.8500146,0.00138539627568,0.707296849088,0.0447928331467,0.438634713145,0.0820624546115,16813.8334961,0.0168138334961,2_9_8,10.0
020020909,0.301681503462,0.664532650448,0.120869565217,0.72347826087,0.155652173913,1150.0,0.93063583815,0.0539499036609,0.0154142581888,0.996146435453,0.0,0.00385356454721,0.0181818181818,0.885454545455,0.114545454545,419.620570232,1733.54758667,1657.98461313,0.992537313433,0.517985611511,0.796363636364,7.62995207581,6.0,15.0716730533,0.221972591203,0.0,0.277076753199,0.0150055233512,0,0,0,0.0,2,0.485945132247,63522.6742488,0.0739675041573,0.677546983185,0.0406162464986,0.432173913043,0.0782608695652,18103.7718201,0.0181037718201,2_9_9,10.0
020021001,0.265497076023,0.69972826087,0.123076923077,0.730256410256,0.146666666667,975.0,0.891262135922,0.106796116505,0.00194174757282,0.990291262136,0.00194174757282,0.00776699029126,0.00963391136802,0.894026974952,0.105973025048,688.536160376,2058.56628798,1244.43944652,0.962264150943,0.552521008403,0.764478764479,7.64989129319,6.0,0.282289364149,0.127479215101,0.0,0.0688385459957,0.0395713241728,0,0,0,0.0,2,0.76411091473,68664.5348039,0.00138539627568,0.712280701754,0.0424528301887,0.448205128205,0.0769230769231,14199.4699707,0.0141994699707,2_10_1,10.0
020021002,0.237288135593,0.639492753623,0.0737833594976,0.737833594976,0.188383045526,637.0,0.943342776204,0.0538243626062,0.0028328611898,0.99433427762,0.0,0.0056657223796,0.00546448087432,0.92349726776,0.0765027322404,798.347145415,2023.28351771,1156.25763701,0.980769230769,0.512195121951,0.754098360656,7.38298887617,5.0,0.282289364149,0.133093026174,0.0,0.160268153424,0.0530443106403,0,0,0,0.0,2,0.653594509761,67304.4841735,0.00138539627568,0.727118644068,0.0337837837838,0.417582417582,0.094191522763,9464.45111084,0.00946445111084,2_10_2,10.0
020021003,0.267175572519,0.631901840491,0.108843537415,0.75283446712,0.138321995465,441.0,0.985436893204,0.0145631067961,0.0,1.0,0.0,0.0,0.00478468899522,0.88038277512,0.11961722488,913.817855174,1990.88755845,1068.74443945,0.982456140351,0.602094240838,0.837320574163,8.30304312896,6.0,68.4379041986,0.207011278732,0.0,0.218073753477,0.0,1,0,0,0.0,2,0.574914967791,28298.2035826,0.33587385723,0.684478371501,0.0627177700348,0.458049886621,0.0997732426304,15584.0281067,0.0155840281067,2_10_3,10.0
020021004,0.31195335277,0.69450101833,0.126114649682,0.668789808917,0.205095541401,785.0,0.967741935484,0.0293255131965,0.00293255131965,0.994134897361,0.0,0.0058651026393,0.00290697674419,0.941860465116,0.0581395348837,926.098060307,1878.2071975,1140.28086502,0.954545454545,0.525301204819,0.787790697674,7.59973394616,6.0,28.6484660999,0.345098348481,0.0415974150309,0.110491741597,0.0232743883972,0,0,0,0.0,2,0.479538106494,54969.6311939,0.140598560482,0.645772594752,0.0348583877996,0.447133757962,0.0726114649682,14280.6124573,0.0142806124573,2_10_4,10.0
020021005,0.256446991404,0.626488095238,0.14039408867,0.709359605911,0.150246305419,812.0,0.961995249406,0.0356294536817,0.00237529691211,0.995249406176,0.00237529691211,0.00237529691211,0.0140845070423,0.870892018779,0.129107981221,821.881927516,1908.91805522,1212.72070143,0.94495412844,0.497340425532,0.767605633803,7.33373129555,5.0,0.282289364149,0.12346865033,0.0815062705064,0.144531248548,0.043386886112,0,0,0,0.0,2,0.607106944504,78878.8724299,0.00138539627568,0.727793696275,0.0360531309298,0.456896551724,0.0911330049261,10294.264801,0.010294264801,2_10_5,10.0
020021006,0.257851239669,0.783582089552,0.129496402878,0.739568345324,0.130935251799,695.0,0.968253968254,0.0222222222222,0.00952380952381,1.0,0.0,0.0,0.00934579439252,0.92523364486,0.0747663551402,714.048524855,1943.65522896,1294.2326279,1.0,0.58310626703,0.816199376947,8.10614559742,6.0,0.282289364149,0.0479487402662,0.0296310654028,0.238378985313,0.0835260211884,0,0,0,0.0,2,0.60051518783,45279.3233233,0.00138539627568,0.689256198347,0.0234192037471,0.463309352518,0.0992805755396,15349.1693115,0.0153491693115,2_10_6,10.0
020021007,0.259675405743,0.664796633941,0.0771889400922,0.743087557604,0.179723502304,868.0,0.943037974684,0.0569620253165,0.0,0.997890295359,0.00210970464135,0.0,0.00414078674948,0.927536231884,0.0724637681159,706.337012965,1821.3671342,1355.98487965,0.967741935484,0.516930022573,0.790890269151,7.57730482381,6.0,24.3506151048,0.273797676314,0.00985660919807,0.169160306368,0.00838807087609,0,0,0,0.0,4,0.538797337244,54947.4334583,0.119505924633,0.721598002497,0.0350584307179,0.421658986175,0.0587557603687,15796.9161682,0.0157969161682,2_10_7,10.0
020021008,0.289855072464,0.6875,0.113317757009,0.655373831776,0.231308411215,856.0,0.967365967366,0.030303030303,0.002331002331,0.995337995338,0.0,0.004662004662,0.00677200902935,0.925507900677,0.0744920993228,800.846167066,1783.75698734,1283.53782978,0.970588235294,0.522916666667,0.787810383747,7.59915668394,6.0,24.3428002334,0.160575615068,0.0,0.228130177501,0.0215127735294,1,0,0,0.0,2,0.589781433902,77433.212555,0.119467571457,0.70882740448,0.0218181818182,0.418224299065,0.0700934579439,11054.6879272,0.0110546879272,2_10_8,10.0
020021009,0.273394495413,0.68058968059,0.108019639935,0.687397708674,0.204582651391,611.0,0.931407942238,0.0685920577617,0.0,0.996389891697,0.0,0.00361010830325,0.0100334448161,0.909698996656,0.0903010033445,884.832835225,1756.06844985,1224.8241725,0.964912280702,0.492492492492,0.765100671141,7.30998232165,5.0,66.3657770851,0.306942182815,0.00657676732525,0.172711746643,0.0140357089238,0,0,0,0.0,2,0.499733594292,48182.0744178,0.325704444031,0.695412844037,0.0453400503778,0.466448445172,0.0916530278232,12681.0646362,0.0126810646362,2_10_9,10.0
020021101,0.27392120075,0.666666666667,0.108695652174,0.713210702341,0.178093645485,1196.0,0.865,0.131666666667,0.00333333333333,0.995,0.00166666666667,0.00333333333333,0.0048309178744,0.911433172303,0.0885668276973,619.027360544,2031.00775164,1145.20197595,1.0,0.568218298555,0.789049919485,7.88944896861,6.0,17.0741643234,0.16797133151,0.0,0.132138819859,0.0134262125592,0,0,0,0.0,1,0.686463636072,66051.9095958,0.0837951643529,0.709193245779,0.0369426751592,0.413879598662,0.0811036789298,18106.9708252,0.0181069708252,2_11_1,10.0
020021102,0.290322580645,0.742671009772,0.120567375887,0.716312056738,0.163120567376,564.0,0.956140350877,0.0350877192982,0.00877192982456,0.995614035088,0.0,0.00438596491228,0.00414937759336,0.917012448133,0.0829875518672,737.086155654,2071.25688549,1026.49529896,0.948717948718,0.503649635036,0.809128630705,7.57358803122,6.0,74.759917988,0.228099179225,0.0240459937532,0.283816497282,0.0,1,1,0,0.0,2,0.46403832974,35877.6546203,0.36690051098,0.6875,0.0474860335196,0.434397163121,0.0833333333333,15720.0911255,0.0157200911255,2_11_2,10.0
020021103,0.211724137931,0.663917525773,0.117468046257,0.713329275715,0.169202678028,1643.0,0.962732919255,0.0372670807453,0.0,0.996894409938,0.00155279503106,0.00155279503106,0.0252976190476,0.941964285714,0.0580357142857,831.771482795,2229.68688746,990.483101822,0.978609625668,0.51511627907,0.839285714286,7.80942981609,6.0,74.0995578211,0.120754575004,0.0133340876906,0.137064004083,0.0516591399497,1,0,0,0.0,2,0.677188193273,47584.3236825,0.363659650246,0.6,0.0311804008909,0.42665855143,0.109555690809,34528.1780396,0.0345281780396,2_11_3,10.0
020021104,0.246943765281,0.744897959184,0.119167264896,0.708542713568,0.172290021536,1393.0,0.866057838661,0.0928462709285,0.041095890411,0.960426179604,0.0,0.0395738203957,0.0568862275449,0.920658682635,0.0793413173653,674.151038487,2180.57850251,1156.99770695,0.973154362416,0.530282637954,0.8035982009,7.71982942691,6.0,14.4762218501,0.15581343617,0.0682453610934,0.177813968313,0.0,0,0,0,0.0,2,0.598127234423,66777.6088814,0.07104519824,0.739201303993,0.0309829059829,0.430725053841,0.0775305096913,20860.2857056,0.0208602857056,2_11_4,10.0
020021105,0.198581560284,0.658008658009,0.0873786407767,0.750809061489,0.161812297735,309.0,0.927631578947,0.0723684210526,0.0,0.986842105263,0.00657894736842,0.00657894736842,0.0,0.92899408284,0.0710059171598,687.508541759,2245.91120232,1184.01765361,0.962962962963,0.43137254902,0.786982248521,7.06273548471,5.0,0.282289364149,0.0799117187956,0.0208852359045,0.108552357172,0.0597794078449,0,0,0,0.0,2,0.730871280283,25997.9810269,0.00138539627568,0.790780141844,0.0132743362832,0.430420711974,0.0647249190939,11885.5383301,0.0118855383301,2_11_5,10.0
020021106,0.238775510204,0.605210420842,0.0702087286528,0.789373814042,0.140417457306,527.0,0.956953642384,0.0430463576159,0.0,1.0,0.0,0.0,0.00327868852459,0.845901639344,0.154098360656,852.204244835,2164.69292899,1041.00328156,0.971428571429,0.54752851711,0.826229508197,7.92685795184,6.0,68.9064414795,0.383416973809,0.0,0.384829378486,0.000606062933926,0,1,2,0.539008299216,2,0.231147584771,7592.32982687,0.33817330555,0.722448979592,0.056,0.451612903226,0.121442125237,69412.1583252,0.0694121583252,2_11_6,10.0
020021201,0.275510204082,0.729272419628,0.0907216494845,0.625773195876,0.283505154639,970.0,0.911832946636,0.0858468677494,0.00232018561485,1.0,0.0,0.0,0.00229885057471,0.970114942529,0.0298850574713,403.359635634,2001.20204333,1376.31224687,0.976744186047,0.529080675422,0.822988505747,7.80948042666,6.0,14.9196422724,0.373912185224,0.0,0.263086828918,0.0,0,0,0,0.0,1,0.363000985858,66090.8260803,0.0732213801286,0.615646258503,0.0303571428571,0.414432989691,0.10206185567,14676.7722168,0.0146767722168,2_12_1,10.0
020021202,0.324657534247,0.681338028169,0.107579462103,0.661369193154,0.231051344743,818.0,0.961240310078,0.0361757105943,0.00258397932817,0.987080103359,0.0077519379845,0.00516795865633,0.00497512437811,0.942786069652,0.0572139303483,509.316852151,2014.18696037,1261.45515812,0.987654320988,0.564835164835,0.803482587065,7.92967182448,6.0,0.282289364149,0.263272624736,0.0126400232661,0.100113777892,0.100847748466,0,0,0,0.0,2,0.523125825641,60258.9769984,0.00138539627568,0.669863013699,0.0278330019881,0.408312958435,0.11369193154,13574.7409058,0.0135747409058,2_12_2,10.0
020021203,0.264452644526,0.695798319328,0.137857900318,0.679745493107,0.182396606575,943.0,0.93961352657,0.0531400966184,0.00724637681159,0.995169082126,0.0024154589372,0.0024154589372,0.00218818380744,0.927789934354,0.0722100656455,562.130945235,2149.98265395,1279.05843492,0.981308411215,0.552966101695,0.800438596491,7.84158776078,6.0,14.6415701402,0.126958355998,0.0127846603849,0.20449304674,0.0412078436979,0,0,0,0.0,4,0.614556093179,52750.2705984,0.0718566808333,0.715867158672,0.0411861614498,0.414634146341,0.0689289501591,17876.6855469,0.0178766855469,2_12_3,10.0
020021204,0.25466893039,0.681954137587,0.0576,0.7744,0.168,1250.0,0.941520467836,0.0526315789474,0.00584795321637,0.994152046784,0.0,0.00584795321637,0.00710227272727,0.927556818182,0.0724431818182,455.66580279,2122.56900334,1399.20380414,0.933333333333,0.532724505327,0.784090909091,7.60730291517,6.0,14.780455816,0.0837766828265,0.0103632192066,0.184070175379,0.0177406497343,0,0,0,0.0,2,0.704049272854,76032.5232905,0.0725382924079,0.716468590832,0.044167610419,0.4232,0.0752,16440.3329773,0.0164403329773,2_12_4,10.0
020021205,0.244444444444,0.684782608696,0.130434782609,0.724637681159,0.144927536232,1242.0,0.94532627866,0.0529100529101,0.00176366843034,1.0,0.0,0.0,0.0325203252033,0.884552845528,0.115447154472,434.68522342,2266.08136589,1433.81700975,0.986206896552,0.558544303797,0.808130081301,7.91477842297,6.0,0.282289364149,0.22031211632,0.0,0.180572407915,0.0220883432176,0,0,0,0.0,2,0.577027132547,59971.1036928,0.00138539627568,0.736111111111,0.0467625899281,0.443639291465,0.0805152979066,20709.9740295,0.0207099740295,2_12_5,10.0
020021206,0.278230500582,0.719083969466,0.126144455748,0.6998982706,0.173957273652,983.0,0.972399150743,0.0276008492569,0.0,0.997876857749,0.0,0.00212314225053,0.00401606425703,0.925702811245,0.074297188755,559.131825045,2245.49802045,1311.91883352,0.991452991453,0.551102204409,0.827309236948,7.9688850253,6.0,0.282289364149,0.11152023402,0.0187706436399,0.110364711171,0.0191487060526,0,0,0,0.0,2,0.740195705117,45339.2503943,0.00138539627568,0.691501746217,0.0496,0.434384537131,0.0681586978637,21680.9936523,0.0216809936523,2_12_6,10.0
020021301,0.226325757576,0.629796839729,0.117056856187,0.710702341137,0.172240802676,1196.0,0.883512544803,0.111111111111,0.00537634408602,0.996415770609,0.00358422939068,0.0,0.0,0.914285714286,0.0857142857143,419.10669377,2166.92052902,1473.75494334,0.96992481203,0.581512605042,0.83025210084,8.14041477639,6.0,0.282289364149,0.233322876356,0.004689361873,0.135453713629,0.0,1,0,0,0.0,2,0.626534048141,71368.1993448,0.00138539627568,0.71875,0.0392405063291,0.439799331104,0.0719063545151,16758.1641541,0.0167581641541,2_13_1,10.0
020021302,0.25159642401,0.713787085515,0.120224719101,0.711235955056,0.168539325843,890.0,0.924205378973,0.0684596577017,0.00733496332518,0.98533007335,0.00488997555012,0.00977995110024,0.00956937799043,0.901913875598,0.0980861244019,558.752292936,2107.03473812,1352.88427784,0.983050847458,0.513859275053,0.815789473684,7.69233988503,6.0,0.282289364149,0.0794169468278,0.0,0.0643193097047,0.0610653182495,0,0,0,0.0,2,0.795198425218,61458.4194854,0.00138539627568,0.715197956577,0.0524534686971,0.433707865169,0.0662921348315,14481.3356323,0.0144813356323,2_13_2,10.0
020021303,0.253440366972,0.688022284123,0.103802672148,0.735868448099,0.160328879753,973.0,0.95951417004,0.0344129554656,0.00607287449393,0.997975708502,0.0,0.00202429149798,0.00387596899225,0.926356589147,0.0736434108527,585.810890892,1990.05394735,1397.56425907,0.99,0.576305220884,0.81007751938,8.02936098591,6.0,0.282289364149,0.135326243802,0.0321058762794,0.13820798074,0.0,0,1,0,0.0,2,0.694359899178,61674.5923139,0.00138539627568,0.729357798165,0.0363636363636,0.420349434738,0.0750256937307,15776.3507385,0.0157763507385,2_13_3,10.0
020021304,0.233367451382,0.712938005391,0.121402877698,0.709532374101,0.169064748201,1112.0,0.905482041588,0.0869565217391,0.00756143667297,1.0,0.0,0.0,0.0018018018018,0.920720720721,0.0792792792793,441.150903819,2051.62075145,1519.17445547,0.967213114754,0.599644128114,0.809009009009,8.13984619095,6.0,0.282289364149,0.0674609206553,0.0,0.205863924196,0.0767921710008,1,0,0,0.0,2,0.649882984148,52893.7319463,0.00138539627568,0.74923234391,0.0381077529566,0.451438848921,0.0710431654676,21023.2849731,0.0210232849731,2_13_4,10.0
020021305,0.282752902156,0.681306306306,0.120350109409,0.730853391685,0.148796498906,1371.0,0.957024793388,0.0413223140496,0.00165289256198,0.998347107438,0.0,0.00165289256198,0.00618238021638,0.89799072643,0.10200927357,478.111857801,1939.07048503,1569.45503755,0.977142857143,0.480117820324,0.822256568779,7.52481463803,6.0,0.282289364149,0.0820292407057,0.0,0.125520368514,0.0647146985975,0,0,0,0.0,2,0.727735692183,71953.3412177,0.00138539627568,0.700663349917,0.0320733104238,0.435448577681,0.0816921954778,19054.0144043,0.0190540144043,2_13_5,10.0
020021306,0.18124341412,0.671403197158,0.0979087452471,0.694866920152,0.207224334601,1052.0,0.957671957672,0.037037037037,0.00529100529101,0.994708994709,0.0,0.00529100529101,0.0130890052356,0.871727748691,0.128272251309,587.700018411,1857.38692745,1460.98333174,0.946808510638,0.45960502693,0.821989528796,7.38096387281,5.0,24.2049026992,0.314201781863,0.0736663854186,0.160918521588,0.0200797539333,1,0,0,0.0,2,0.431133557197,57483.4209832,0.118790809401,0.503688092729,0.0264765784114,0.430608365019,0.0674904942966,18300.928894,0.018300928894,2_13_6,10.0
020021307,0.267161410019,0.666666666667,0.109826589595,0.71098265896,0.179190751445,1211.0,0.819256756757,0.16722972973,0.0135135135135,0.945945945946,0.0,0.0540540540541,0.0110410094637,0.870662460568,0.129337539432,422.668413191,1844.01403991,1624.1403822,0.93893129771,0.543089430894,0.783911671924,7.67056672811,6.0,24.1811307577,0.136108677192,0.0,0.13400586628,0.0410631192,0,0,0,0.0,2,0.688822337329,70454.8663613,0.118674143443,0.724489795918,0.0334158415842,0.426094137077,0.0784475639967,17188.3088074,0.0171883088074,2_13_7,10.0
020021401,0.204444444444,0.664864864865,0.111842105263,0.689473684211,0.198684210526,760.0,0.886178861789,0.105691056911,0.00813008130081,0.991869918699,0.0,0.00813008130081,0.00403225806452,0.91935483871,0.0806451612903,327.501035979,1936.8174848,1725.13921528,0.987179487179,0.472553699284,0.79435483871,7.3547396931,5.0,23.7792078449,0.253196366185,0.127579479938,0.161668123454,0.00437471672038,1,0,0,0.0160167646709,2,0.453181313702,23200.9531399,0.116701619582,0.441481481481,0.0229508196721,0.448684210526,0.1,32757.2749023,0.0327572749023,2_14_1,10.0
020021402,0.251968503937,0.691764705882,0.11652173913,0.713043478261,0.170434782609,575.0,0.938775510204,0.0272108843537,0.0340136054422,0.996598639456,0.0,0.00340136054422,0.00980392156863,0.915032679739,0.0849673202614,272.178337587,2073.98307055,1794.06200564,1.0,0.525773195876,0.794117647059,7.66993438499,6.0,0.282289364149,0.116775434691,0.0223944326383,0.239895682432,0.0578900677943,0,1,0,0.0,2,0.563044382445,44077.5262995,0.00138539627568,0.73031496063,0.0313315926893,0.4,0.0973913043478,13045.1966858,0.0130451966858,2_14_2,10.0
020021403,0.30407523511,0.666666666667,0.101408450704,0.692957746479,0.205633802817,355.0,0.977011494253,0.0229885057471,0.0,0.988505747126,0.0,0.0114942528736,0.00571428571429,0.897142857143,0.102857142857,246.969015065,1986.32977797,1798.98386891,0.974358974359,0.459893048128,0.754285714286,7.07803549543,5.0,0.282289364149,0.0731173280384,0.0,0.337480670512,0.0432197355735,1,0,0,0.0,2,0.546182265876,40391.5068918,0.00138539627568,0.645768025078,0.0550458715596,0.397183098592,0.0676056338028,8788.97637939,0.00878897637939,2_14_3,10.0
020021404,0.298642533937,0.660482374768,0.107671601615,0.705248990579,0.187079407806,743.0,0.926966292135,0.0674157303371,0.00561797752809,0.997191011236,0.0,0.00280898876404,0.0,0.924119241192,0.0758807588076,190.143186008,1881.27301793,1779.20924074,1.0,0.551351351351,0.821138211382,7.94745931321,6.0,19.749710343,0.183321506692,0.0198173511881,0.161818048765,0.0375328030915,0,0,0,0.0,2,0.597510290263,64608.6011821,0.0969259866994,0.699849170437,0.0169491525424,0.43068640646,0.0605652759085,11500.0168152,0.0115000168152,2_14_4,10.0
020021405,0.293762575453,0.73268921095,0.115658362989,0.72153024911,0.1628113879,1124.0,0.837362637363,0.156043956044,0.00659340659341,0.993406593407,0.0,0.00659340659341,0.0060120240481,0.949899799599,0.0501002004008,86.5313306273,1903.99021065,1664.28974311,0.985185185185,0.569597069597,0.783567134269,7.85885897648,6.0,42.4032135644,0.424359542477,0.040642026067,0.186796198306,0.0258304453023,0,0,0,0.0,2,0.322371787848,68098.4009353,0.208102966706,0.664989939638,0.0624113475177,0.44128113879,0.0702846975089,16505.5270691,0.0165055270691,2_14_5,10.0
020021406,0.308102345416,0.711171662125,0.090203685742,0.709990300679,0.199806013579,1031.0,0.842911877395,0.151340996169,0.00574712643678,0.992337164751,0.0,0.00766283524904,0.0112781954887,0.941729323308,0.0582706766917,196.156473438,2026.33393042,1690.78881186,0.988235294118,0.534653465347,0.808270676692,7.77977294871,6.0,34.5059332023,0.498662365797,0.0,0.156062051805,0.15077804006,0,0,0,0.0,4,0.194497542338,57731.9384538,0.169345350617,0.672707889126,0.0381097560976,0.411251212415,0.0630455868089,17858.3991394,0.0178583991394,2_14_6,10.0
020021407,0.345238095238,0.689161554192,0.0925925925926,0.672839506173,0.234567901235,648.0,0.913946587537,0.0356083086053,0.0504451038576,0.949554896142,0.0,0.0504451038576,0.0488505747126,0.968390804598,0.0316091954023,213.493022344,2140.66363618,1755.283421,1.0,0.507122507123,0.71098265896,7.16123183961,5.0,35.7086796851,0.372471860046,0.0442707787503,0.146324200965,0.163581069802,0,0,0,0.0,2,0.273352090437,42423.1303949,0.175248089825,0.619047619048,0.0569948186528,0.435185185185,0.0848765432099,15274.6860962,0.0152746860962,2_14_7,10.0
020021408,0.277349768875,0.659010600707,0.0661870503597,0.720863309353,0.212949640288,695.0,0.951742627346,0.0455764075067,0.00268096514745,0.994638069705,0.00536193029491,0.0,0.0105263157895,0.923684210526,0.0763157894737,218.807879975,2220.38850028,1654.750758,0.964285714286,0.554597701149,0.763157894737,7.65709233411,6.0,41.710303563,0.238657417815,0.0,0.198761540647,0.281134090888,0,1,0,0.0,2,0.28144695065,38895.0523659,0.2047023606,0.681047765794,0.0635593220339,0.391366906475,0.0805755395683,17868.5965881,0.0178685965881,2_14_8,10.0
