,desocup,inact,ocup_viv,0_14,15_64,mas_65,hab,con_satisf,con_basica,con_insuf,serv_satisf,serv_basica,serv_insuf,nbi,hac-149,hac+150,terr_14,CO_FRACC,hospitales,educ_priv,educ_pub,hab_km2,d_subte,d_metrobus,d_ffcc,escolaridad,educ_sup,compu,nse_mex,nse_mex_cat,reach_area,COMERCIAL,INDUSTRIAL,SERVICIOS,OTROS,esp_verde,nse_alt,RESIDENCIAL,reach_prop,empleo,DECIL,hombres,extranjeros,AREA,area_km2
0201004,0.0403280929597,0.308750599904,0.818979016599,0.171394485684,0.658536585366,0.17006892895,7544.0,0.88948374761,0.109369024857,0.00114722753346,0.998087954111,0.00152963671128,0.00038240917782,0.00436205016358,0.896037804435,0.103962195565,1038.43255463,010_4,0,3,2,9795.6208066,4511.97675367,476.969527555,1241.68143922,0.973846683578,0.261733813494,0.721760437148,0.765593790589,4.13732767762,24.5549530726,0.0565568705372,0.0118643249566,0.0885187129182,0.0782271054857,0.0420950039426,3.18942205726,0.764832986102,0.120508757525,0.67381219005,8.8974019088,0.468186638388,0.0535524920467,770140.060436,0.770140060436
0201005,0.0430041468284,0.315800636267,0.821576763485,0.165560569861,0.649057605522,0.185381824617,11301.0,0.887121212121,0.108838383838,0.0040404040404,0.992171717172,0.0040404040404,0.00378787878788,0.0212406468742,0.860970311369,0.139029688631,,010_5,0,4,5,13089.0825656,4149.23100855,1217.12261128,1795.85205987,0.97154957442,0.169264110921,0.659590831878,0.655199246293,3.5801256526,31.8793428153,0.0674169545366,0.0116743413802,0.115773119575,0.046298395252,0.0,3.07123263428,0.758837189256,0.156454788654,0.660763520679,8.0,0.46358729316,0.0763649234581,863391.299072,0.863391299072
0201006,0.0461352291635,0.308447729673,0.818572305175,0.163279731401,0.660540731578,0.176179537021,11318.0,0.88255872064,0.106196901549,0.0112443778111,0.990754622689,0.00249875062469,0.00674662668666,0.0205790859057,0.886336444125,0.113663555875,1394.3244388,010_6,0,2,6,11912.559983,3608.91000869,1759.70996883,1570.90743428,0.962677466211,0.2067928356,0.682235340034,0.697293449438,3.84255168758,29.1759925411,0.0517827370026,0.00408567757099,0.122325159567,0.0519934027147,0.00186156043495,3.0,0.769813023144,0.143187510898,0.665892291447,8.45096306768,0.461388937975,0.0809330270366,950089.654633,0.950089654633
0201007,0.0498456790123,0.277327278625,0.827408993576,0.159487459106,0.676117775354,0.16439476554,11004.0,0.889492753623,0.104554865424,0.00595238095238,0.992494824017,0.00258799171843,0.00491718426501,0.0160851274437,0.873298688443,0.126701311557,1121.58752007,010_7,2,2,6,13518.421499,3150.00252644,1143.93269326,1692.65665574,0.967221482828,0.192880820577,0.700365664556,0.698787132713,3.923391494,27.2390874572,0.0825625187348,0.00378072254501,0.191749388334,0.0793202812437,0.0327368199079,3.28544165758,0.642587089143,0.133681729136,0.665693588496,8.32978916758,0.457288258815,0.0749727371865,814000.362457,0.814000362457
0201008,0.046648373187,0.297384305835,0.817053426875,0.164143962328,0.660051575289,0.175804462384,8919.0,0.866248348745,0.126816380449,0.00693527080581,0.989431968296,0.00693527080581,0.00363276089828,0.0174509192895,0.883452789031,0.116547210969,951.286104325,010_8,0,3,3,11033.1662417,3632.44288231,476.070872812,998.364935626,0.961257694267,0.199869733526,0.689973761773,0.696819650232,4.0,20.9180954078,0.0342626896469,0.00436873964286,0.104582210695,0.065205707797,0.0365613822667,3.0,0.791580652218,0.102660089797,0.652448021462,8.30104271779,0.468662406099,0.0759053705572,808380.822388,0.808380822388
0201009,0.0476683937824,0.307604671034,0.829614604462,0.174756140557,0.657891644141,0.167352215301,8509.0,0.886831994411,0.110024449878,0.00314355571079,0.992315752707,0.00558854348585,0.0020957038072,0.0192819148936,0.861037234043,0.138962765957,979.626678807,010_9,0,1,2,12781.94828,2910.12042804,617.176203472,1150.37741443,0.967366338367,0.200210456498,0.683947253603,0.693882186161,4.0,21.97156829,0.0431511606373,0.00390180209423,0.0727319869506,0.0619737330533,0.0,3.0,0.818241317265,0.107830236437,0.654371973797,8.47502644259,0.471265718651,0.0877893994594,665704.461761,0.665704461761
0201010,0.0462085308057,0.313450156667,0.842965419233,0.168724676828,0.645572062512,0.18570326066,10366.0,0.909244169711,0.0837313852206,0.00702444506884,0.99494239955,0.0036527114358,0.00140488901377,0.0228013029316,0.881650380022,0.118349619978,1141.84131737,010_10,0,1,5,13727.0331938,2199.42734759,495.524112186,1484.9133775,0.956133809005,0.218786389064,0.689972120432,0.710666810682,3.74271657341,33.3080971701,0.0363670803667,0.0039022193597,0.0975606937525,0.0659955023535,0.00782714362327,3.0,0.796174504168,0.16346671051,0.653939886271,8.57900829635,0.456685317384,0.0881728728536,755152.249847,0.755152249847
0201011,0.0444173488939,0.274751845253,0.803168506961,0.18316008316,0.664760914761,0.152079002079,9620.0,0.872683801554,0.115660490137,0.0116557083084,0.997907949791,0.000896592946802,0.0011954572624,0.0701076455976,0.822798785537,0.177201214463,2627.11864407,010_11,0,1,6,15044.8190429,1313.21286848,360.709280536,703.498883332,0.947724483559,0.201961989934,0.623515404562,0.654454734905,3.66164241164,38.7833079434,0.224396013974,0.00375325151724,0.113391675447,0.0971506016692,0.00250446499102,3.8920997921,0.561308457392,0.190337494809,0.69814202087,7.66164241164,0.47079002079,0.219854469854,639422.77887,0.63942277887
0201012,0.036729036729,0.273902236951,0.796683046683,0.171471718836,0.655134541461,0.173393739703,7284.0,0.900539707016,0.0790285273709,0.020431765613,0.996915959907,0.00192752505783,0.0011565150347,0.0778378378378,0.826666666667,0.173333333333,1187.10781517,010_12,0,4,5,19997.6901348,1059.85296638,771.898902648,315.66788397,0.936138126123,0.224207379189,0.636810230581,0.678643796032,3.55326743548,17.7048092744,0.33567381546,0.00455157731131,0.0790706636355,0.111170368625,0.00958302515152,3.42929708951,0.469533574967,0.0868901912201,0.690969345485,8.08017572762,0.457578253707,0.181219110379,364242.067504,0.364242067504
0201013,0.0467327533886,0.288482834994,0.821903242956,0.149817582676,0.648346475227,0.201835942097,8497.0,0.895213454075,0.0928201811125,0.0119663648124,0.992238033635,0.00388098318241,0.00388098318241,0.0328947368421,0.871553884712,0.128446115288,784.565916399,010_13,0,2,2,15460.0665936,1925.84053706,438.52245295,932.91456994,0.970199707227,0.230417594769,0.676941135808,0.712700392948,3.91467576792,29.1739212641,0.0527431694452,0.00186453333189,0.112868409199,0.0611593939672,0.0130726951313,3.18100506061,0.771364494057,0.143177345657,0.65227021041,8.59244439214,0.457573261151,0.0968577144875,549609.534251,0.549609534251
