longitud;latitud;fecha;calle;numero;m2;dolares;u_s_m2;fot;distrito_c;fuente_;cotiz;pesos;m2__pesos_;barrio;comuna
-58.4868;-34.638;2002-11-26;RAFAELA;4300;121;31549;260.74;0;C3 II;ARGENPROP;3.55;112000;925.62;VELEZ SARSFIELD;10
-58.4928;-34.6156;2002-11-30;SAN NICOLAS;1870;353;53000;150.31;0;R2b II;CLARIN;3.5;185500;526.09;VILLA SANTA RITA;11
-58.4466;-34.6012;2002-11-26;TRES ARROYOS;200;258;27606;107;1.6;R2b I;ARGENPROP;3.55;98000;379.84;VILLA CRESPO;15
-58.4543;-34.5746;2002-11-26;FREIRE;1100;248;98085;395.5;1.6;R2b I;ARGENPROP;3.55;348200;1404.03;COLEGIALES;13
-58.5169;-34.6237;2002-11-26;MOLIERE;1800;310;37465;120.85;1.2;R2b II;ARGENPROP;3.55;133000;429.03;MONTE CASTRO;10
-58.4643;-34.6401;2002-12-18;SAN PEDRITO;802;306;50704;165.7;0;R2b II;CLARIN;3.55;180000;588.24;FLORES;7
-58.449;-34.6006;1965-12-03;BELAUSTEGUI;317;228;35000;153.3;0;R2b I;EXPOCLASIFICA;3.57;125000;547.37;VILLA CRESPO;15
-58.4949;-34.568;2002-11-26;TAMBORINI;5400;225;39437;175.27;0;R2b I;ARGENPROP;3.55;140000;622.22;VILLA URQUIZA;12
-58.4767;-34.5401;2002-11-30;GENERAL PAZ;1206;221;45000;203.25;0;R1a;CLARIN;3.5;157500;711.38;SAAVEDRA;12
-58.4867;-34.6378;2002-11-26;OLIVERA;2200;260;39437;151.8;1.3;C3 II;ARGENPROP;3.55;140000;538.88;VELEZ SARSFIELD;10
-58.425;-34.6565;2002-11-26;SANTA CATALINA;1800;170;18592;109.36;0;I2;ARGENPROP;3.55;66000;388.24;NUEVA POMPEYA;4
-58.4738;-34.5435;2002-11-26;RAMALLO;2500;210;44366;211.27;1.6;R2b I;ARGENPROP;3.55;157500;750;SAAVEDRA;12
-58.4326;-34.6432;2002-11-26;SOMELLERA;1500;207;19718;95.4;0;R2b II;ARGENPROP;3.55;70000;338.66;PARQUE CHACABUCO;7
-58.3775;-34.6447;2002-11-26;QUINQUELA MARTIN;2000;313;59155;188.99;1;R2b III;ARGENPROP;3.55;210000;670.93;BARRACAS;4
-58.4409;-34.5997;2002-11-26;MALABIA;300;120;56338;469.48;2.5;R2a II;ARGENPROP;3.55;200000;1666.67;VILLA CRESPO;15
-58.4448;-34.5982;2002-11-26;PADILLA;900;200;49296;246.48;1.5;R2a II;ARGENPROP;3.55;175000;875;VILLA CRESPO;15
-58.4325;-34.6351;2002-11-26;SANTANDER;900;210;42254;201.21;1.4;R2b II;ARGENPROP;3.55;150000;714.29;PARQUE CHACABUCO;7
-58.5175;-34.5972;2002-11-26;MISTRAL;4200;235;58958;250.88;1.3;R2b II;ARGENPROP;3.55;209300;890.64;VILLA DEVOTO;11
-58.4766;-34.5511;2002-11-27;PINTO;3800;264;136761;518.03;1.1;R2b I;ARGENPROP;3.55;485500;1839.02;SAAVEDRA;12
-58.5039;-34.5787;2002-11-26;BOLIVIA;5400;225;29577;131.46;0;R2b II;ARGENPROP;3.55;105000;466.67;VILLA PUEYRREDON;12
-58.514;-34.5872;2002-11-26;CONCORDIA;5200;220;33014;150.06;0;R2b II;ARGENPROP;3.55;117200;532.73;VILLA DEVOTO;11
-58.469;-34.5932;2002-11-26;ELCANO;5000;130;21127;162.51;2;R2b III 1;ARGENPROP;3.55;75000;576.92;PATERNAL;15
-58.5159;-34.6228;2002-11-26;VIRGILIO;1800;217;34507;159.02;1.2;R2b II;ARGENPROP;3.55;122500;564.52;MONTE CASTRO;10
-58.472;-34.5511;2002-11-26;VIDAL;3600;156;113380;726.8;1.6;R2b I;ARGENPROP;3.55;402500;2580.13;NUÑEZ;13
-58.4802;-34.5478;2002-11-26;RUIZ HUIDOBRO;3200;156;73859;473.46;1.6;R2b I;ARGENPROP;3.55;262200;1680.77;SAAVEDRA;12
-58.4832;-34.6182;2002-11-26;ESCALADA DE SAN MARTIN;3300;120;19718;164.32;0;E3;ARGENPROP;3.55;70000;583.33;VILLA SANTA RITA;11
-58.4818;-34.5442;2002-11-26;PINTO;4700;187;49296;263.78;1.2;R1b I;ARGENPROP;3.55;175000;936.43;SAAVEDRA;12
-58.4746;-34.5525;2002-11-26;ZAPIOLA;3600;136;58169;427.71;0;R2b I;ARGENPROP;3.55;206500;1518.38;SAAVEDRA;12
-58.4119;-34.6277;2002-11-26;CONSTITUCION;3300;135;34507;255.61;0;R2b I;ARGENPROP;3.55;122500;907.41;BOEDO;5
-58.4577;-34.58;2002-11-26;GIRIBONE;1100;130;32535;250.27;1.6;R2b I;ARGENPROP;3.55;115500;888.46;CHACARITA;15
-58.4871;-34.6365;2002-11-26;OLIVERA;100;97;31549;325.25;0;C3 II;ARGENPROP;3.55;112000;1154.64;VELEZ SARSFIELD;10
-58.5198;-34.5971;2002-11-26;SANABRIA;4700;183;31549;172.4;1;R1b I;ARGENPROP;3.55;112000;612.02;VILLA DEVOTO;11
-58.4128;-34.632;2002-11-26;LINIERS VIRREY;1800;100;25634;256.34;0;R2b I;ARGENPROP;3.55;91000;910;BOEDO;5
-58.4954;-34.6311;2002-11-26;BERNARDI;600;93;18732;201.16;0;R2b II;ARGENPROP;3.55;66500;714.13;VELEZ SARSFIELD;10
-58.5163;-34.6296;2002-11-26;ALVAREZ JONTE;5900;115;22676;197.18;0;R1b I;ARGENPROP;3.55;80500;700;VERSALLES;10
-58.4458;-34.5513;2002-11-26;CAZADORES;2400;110;44366;402.01;0;U23;ARGENPROP;3.55;157500;1427.15;BELGRANO;13
-58.4322;-34.5742;2002-11-30;DORREGO;2752;631;570000;903.33;0;R2a I;CLARIN;3.5;1.995e+006;3161.65;PALERMO;14
-58.4752;-34.5648;2002-12-23;NAON;2702;377;70000;185.82;0;APH 48;CLARIN;3.52;246400;654.08;COGHLAN;12
-58.5033;-34.5918;2002-11-30;HABANA;3200;346;195000;562.93;0;R2b II;CLARIN;3.5;682500;1970.27;VILLA PUEYRREDON;12
-58.4444;-34.5921;2002-11-26;VERA;1300;250;23099;92.39;0;R2a I;ARGENPROP;3.55;82000;328;VILLA CRESPO;15
-58.4999;-34.6031;2002-11-26;CONCORDIA;3100;217;35775;164.86;0;R2b II;ARGENPROP;3.55;127000;585.25;VILLA DEL PARQUE;11
-58.4498;-34.6305;2002-11-28;DIRECTORIO;1620;312;80000;256.61;0;C3 II;CLARIN;3.5;280000;898.13;PARQUE CHACABUCO;7
-58.3798;-34.6004;2002-11-27;SUIPACHA;700;570;394366;691.87;0;C1;ARGENPROP;3.55;1.4e+006;2456.14;SAN NICOLAS;1
-58.4162;-34.5927;2002-11-30;BULNES;1600;229;165000;721.15;0;R2b I;CLARIN;3.5;577500;2524.04;PALERMO;14
-58.3718;-34.6125;2002-11-30;DEFENSA;402;450;340000;755.56;0;APH 1;CLARIN;3.5;1.19e+006;2644.44;MONSERRAT;1
-58.4915;-34.5818;2002-11-30;MENDOZA;5863;312;72000;230.95;0;E3;CLARIN;3.5;252000;808.31;VILLA URQUIZA;12
-58.4505;-34.6496;2002-11-30;CASTA¥ARES;280;280;18000;64.29;0;E4 41;CLARIN;3.5;63000;225;FLORES;7
-58.3817;-34.6097;2002-11-30;LIMA;102;286;394366;1378.9;0;APH 1;CLARIN;3.55;1.4e+006;4895.1;MONSERRAT;1
-58.4057;-34.6057;2002-11-26;GOMEZ VALENTIN;2800;104;118310;1138.47;0;C3 I;ARGENPROP;3.55;420000;4041.57;BALVANERA;3
-58.4317;-34.5743;2002-12-08;DORREGO;2800;631;570000;903.33;0;R2a I;CLARIN;3.5;1.995e+006;3161.65;PALERMO;14
-58.4286;-34.6254;2002-11-27;GOYENA;100;173;147887;853.61;0;E3;ARGENPROP;3.55;525000;3030.3;CABALLITO;6
-58.4429;-34.5583;2002-11-27;LA PAMPA;1300;290;246479;849.93;0;UP/APH 2;ARGENPROP;3.55;875000;3017.24;BELGRANO;13
-58.4558;-34.5481;2002-11-27;DEL LIBERTADOR;7000;6019;5070423;842.4;0;R2a I;ARGENPROP;3.55;1.8e+007;2990.53;NUÑEZ;13
-58.4535;-34.5657;2002-11-30;CABILDO;1702;305;230000;755.34;0;C2;CLARIN;3.5;805000;2643.68;BELGRANO;13
-58.5181;-34.6032;2002-11-27;DEL CARRIL;4500;727;492958;678.07;0;R1b I;ARGENPROP;3.55;1.75e+006;2407.15;VILLA DEVOTO;11
-58.5181;-34.6032;2002-11-27;DEL CARRIL;4500;727;492958;678.07;0;R1b I;ARGENPROP;3.55;1.75e+006;2407.15;VILLA DEVOTO;11
-58.4145;-34.5841;2002-12-17;SCALABRINI ORTIZ;2680;370;250000;676.04;0;R2a I;CLARIN;3.52;880000;2379.66;PALERMO;14
-58.4079;-34.5951;2002-12-18;MANSILLA;2902;518;350000;675.7;0;R2a I;LA NACION;3.52;1.232e+006;2378.38;RECOLETA;2
-58.4465;-34.5605;2002-11-30;LA PAMPA;1602;302;195000;646.04;0;R2a I;CLARIN;3.5;682500;2261.13;BELGRANO;13
-58.3741;-34.5999;2002-11-30;VIAMONTE;500;243;140845;579.61;0;C1;CLARIN;3.55;500000;2057.61;SAN NICOLAS;1
-58.4449;-34.6239;1960-12-03;ALBERDI;1200;191;110000;577.4;0;R2a II;EXPOCLASIFICA;3.52;387200;2032.33;CABALLITO;6
-58.51;-34.5959;2002-11-26;HABANA;3700;208;118310;568.8;0;R1b I;ARGENPROP;3.55;420000;2019.23;VILLA DEVOTO;11
-58.4449;-34.6239;2002-11-26;ALBERDI;1200;185;103521;559.57;0;R2a II;ARGENPROP;3.55;367500;1986.49;CABALLITO;6
-58.5271;-34.6173;2002-11-26;LISTA RAMON;5600;153;78873;515.51;0;R2b II;ARGENPROP;3.55;280000;1830.07;VILLA REAL;10
-58.4669;-34.5382;1952-12-03;DEHEZA;1700;396;180000;454.2;0;R2a I;EXPOCLASIFICA;3.52;633600;1598.83;NUÑEZ;13
-58.4985;-34.6047;2002-11-27;NAZARRE;3600;550;246479;448.22;0;R1b I;ARGENPROP;3.55;875000;1591.17;VILLA DEL PARQUE;11
-58.4312;-34.5987;2002-12-18;LAVALLEJA;802;283;120000;423.7;0;R2a II;LA NACION;3.52;422400;1491.42;VILLA CRESPO;15
-58.418;-34.5932;2002-12-08;SALGUERO;1469;381;160000;419.9;0;R2b I;CLARIN;3.5;560000;1469.66;PALERMO;14
-58.4279;-34.5985;2002-11-26;ESTADO DE ISRAEL;4400;108;44366;410.8;0;R2a II;ARGENPROP;3.55;157500;1458.33;ALMAGRO;5
-58.4865;-34.568;2002-11-26;CONGRESO;4800;168;69014;410.8;0;R2a II;ARGENPROP;3.55;245000;1458.33;VILLA URQUIZA;12
-58.4253;-34.5936;2002-12-18;GORRITI;4402;208;85000;408.7;0;R2b I;LA NACION;3.52;299200;1438.46;PALERMO;14
-58.4462;-34.5601;2002-11-27;MONTA¥ES;1800;400;162676;406.69;0;R2b I 3;ARGENPROP;3.55;577500;1443.75;BELGRANO;13
-58.4663;-34.6247;2002-11-26;ARTIGAS JOSE;500;221;88732;401.87;0;R2a II;ARGENPROP;3.55;315000;1426.63;FLORES;7
-58.5274;-34.6174;2002-11-26;VICTOR HUGO;2700;233;88732;380.83;0;R2b II;ARGENPROP;3.55;315000;1351.93;VILLA REAL;10
-58.5016;-34.5872;2002-12-16;NAZCA;4600;113;42000;373.1;0;R2a II;SEGUNDAMANO;3.52;147840;1313.2;VILLA PUEYRREDON;12
-58.4816;-34.5758;2002-11-26;MENDOZA;4900;187;69014;370.05;0;R2b I;ARGENPROP;3.55;245000;1313.67;VILLA URQUIZA;12
-58.485;-34.5724;1973-12-03;PACHECO;2502;420;150000;357.1;0;R2a II;EXPOCLASIFICA;3.52;528000;1257.14;VILLA URQUIZA;12
-58.4419;-34.6007;2002-11-26;PADILLA;600;345;118310;342.93;0;R2a II;ARGENPROP;3.55;420000;1217.39;VILLA CRESPO;15
-58.476;-34.6442;2002-11-26;LACARRA;1100;260;88732;341.54;0;R2b II;ARGENPROP;3.55;315000;1212.47;PARQUE AVELLANEDA;9
-58.4307;-34.6049;2002-12-09;LAMBARE;854;260;84943;326.96;0;R2a II;CLARIN;3.52;299000;1150.89;ALMAGRO;5
-58.4644;-34.5598;1965-12-03;VIDAL;2600;303;98000;323.3;0;R2a II;EXPOCLASIFICA;3.52;344960;1138.11;BELGRANO;13
-58.487;-34.5526;2002-12-08;TRONADOR;4162;268;86000;320.35;0;R2b I;CLARIN;3.5;301000;1121.21;SAAVEDRA;12
-58.422;-34.6231;1963-12-03;ESTADOS UNIDOS;4000;206;65000;315.4;0;R2b I;EXPOCLASIFICA;3.52;228800;1110.1;BOEDO;5
-58.4204;-34.6247;2002-11-26;CASTRO;1000;83;25634;307.91;0;R2b I;ARGENPROP;3.55;91000;1093.09;BOEDO;5
-58.4412;-34.6012;2002-11-26;SCALABRINI ORTIZ;100;257;77803;302.73;0;E1;ARGENPROP;3.55;276200;1074.71;VILLA CRESPO;15
-58.5285;-34.6341;2002-11-26;CUZCO;500;70;20845;297.79;0;RUA;ARGENPROP;3.55;74000;1057.14;VERSALLES;10
-58.4842;-34.6298;1954-12-03;AVELLANEDA;3948;504;150000;297.7;0;R2a II;EXPOCLASIFICA;3.52;528000;1047.99;FLORESTA;10
-58.3682;-34.6242;2002-12-23;GARAY JUAN DE;300;320;90000;281.25;0;C3 I;CAP;3.52;316800;990;SAN TELMO;1
-58.4309;-34.6277;1996-12-03;DIRECTORIO;300;715;200000;279.7;0;C3 II;EXPOCLASIFICA;3.52;704000;984.62;PARQUE CHACABUCO;7
-58.4534;-34.6189;2002-11-27;BIEDMA JOSE;500;530;146901;277.17;0;R2a II;ARGENPROP;3.55;521500;983.96;CABALLITO;6
-58.489;-34.6127;2002-12-16;GONZALEZ ELPIDIO;3400;147;40000;271.7;0;R2b II;SEGUNDAMANO;3.52;140800;956.39;VILLA SANTA RITA;11
-58.4084;-34.6053;2002-11-26;ECUADOR;400;364;98592;271.06;0;C3 I;ARGENPROP;3.55;350000;962.28;BALVANERA;3
-58.3633;-34.6303;2002-11-26;BROWN;600;292;78873;270.11;0;C3 I 2;ARGENPROP;3.55;280000;958.9;BOCA;4
-58.4057;-34.6057;2002-11-26;GOMEZ VALENTIN;2800;110;29577;268.89;0;C3 I;ARGENPROP;3.55;105000;954.55;BALVANERA;3
-58.4205;-34.623;1964-12-03;ESTADOS UNIDOS;3900;135;36000;267.4;0;R2b I;EXPOCLASIFICA;3.52;126720;941.09;BOEDO;5
-58.474;-34.556;2002-11-30;PEDRAZA MANUELA;3300;381;98700;259.03;0;R2b I;CLARIN;3.5;345450;906.6;COGHLAN;12
-58.4643;-34.6138;2002-11-26;LAMAS;1300;362;93662;258.73;0;R2a II;ARGENPROP;3.55;332500;918.51;VILLA GRAL. MITRE;11
-58.4903;-34.5985;2002-11-27;LOZANO PEDRO;2800;632;162676;257.4;0;R2b II;ARGENPROP;3.55;577500;913.77;VILLA DEL PARQUE;11
-58.4426;-34.5846;2002-11-28;VEGA NICETO;5900;653;165000;252.81;0;U20;CLARIN;3.5;577500;884.85;PALERMO;14
-58.4385;-34.5965;2002-11-26;ACEVEDO;600;298;73944;248.13;0;R2a I;ARGENPROP;3.55;262500;880.87;VILLA CRESPO;15
-58.497;-34.6264;2002-11-25;MURATURE;4600;121;30000;247.93;0;R2b II;ARGENPROP;3.5;105000;867.77;VELEZ SARSFIELD;10
-58.519;-34.598;2002-12-08;SANABRIA;4600;121;29900;246.62;0;R2b II;CLARIN;3.5;104650;863.16;VILLA DEVOTO;11
-58.4355;-34.5962;2002-11-26;LOYOLA;500;200;49296;246.48;0;E1;ARGENPROP;3.55;175000;875;VILLA CRESPO;15
-58.4194;-34.613;2002-12-18;DON BOSCO;3820;121;29800;245.8;0;R2a II;CLARIN;3.52;104896;865.19;ALMAGRO;5
-58.5011;-34.5675;1974-12-03;PESTALOZI;3502;173;42000;242.5;0;R2b I;EXPOCLASIFICA;3.52;147840;853.58;VILLA URQUIZA;12
-58.5226;-34.6558;1992-12-03;LEON JOSE;1527;162;39000;240.7;0;R1b I;EXPOCLASIFICA;3.52;137280;847.41;MATADEROS;9
-58.4392;-34.616;2002-12-16;HIDALGO;3000;130;31000;238.6;0;R2a II;SEGUNDAMANO;3.52;109120;840.03;CABALLITO;6
-58.4585;-34.6046;1953-12-03;SAN MARTIN AV;2202;650;155000;238.5;0;C2;EXPOCLASIFICA;3.52;545600;839.38;CABALLITO;6
-58.4824;-34.5605;2002-11-26;PEDRAZA MANUELA;4200;153;36479;238.42;0;R2b I;ARGENPROP;3.55;129500;846.41;COGHLAN;12
-58.4773;-34.5797;2002-11-30;TRIUNVIRATO;3902;147;35000;237.74;0;C3 II;CLARIN;3.5;122500;832.09;PARQUE CHAS;15
-58.4465;-34.6124;2002-11-26;ARENGREEN;1000;312;73944;237;0;R2b I;ARGENPROP;3.55;262500;841.35;CABALLITO;6
-58.4398;-34.5862;2002-12-18;VEGA NICETO;5655;680;160000;235.3;0;U20;CLARIN;3.52;563200;828.24;PALERMO;14
-58.4733;-34.635;1957-12-03;ALBERDI;3302;289;67606;233.9;0;C3 II;EXPOCLASIFICA;3.55;240000;830.45;FLORESTA;10
-58.4093;-34.6079;2002-11-26;ECUADOR;200;277;64085;231.25;0;UF;ARGENPROP;3.55;227500;820.94;BALVANERA;3
-58.4981;-34.6005;1979-12-03;CAMPANA;3300;364;83000;228.2;0;R1a;EXPOCLASIFICA;3.52;292160;803.26;VILLA DEL PARQUE;11
-58.4872;-34.6363;2002-11-30;OLIVERA;82;234;53000;226.67;0;C3 II;CLARIN;3.5;185500;793.35;VELEZ SARSFIELD;10
-58.5284;-34.6173;2002-12-08;ESPRONCEDA;2656;191;43000;225.7;0;R2b II;CLARIN;3.5;150500;789.94;VILLA REAL;10
-58.4957;-34.5525;1986-12-03;MILLER;4600;191;43000;225.7;0;R2b I;EXPOCLASIFICA;3.52;151360;794.46;SAAVEDRA;12
-58.4361;-34.5935;2002-11-26;GURRUCHA;1000;286;64085;224.24;0;R2b I;ARGENPROP;3.55;227500;796.07;VILLA CRESPO;15
-58.4468;-34.6156;1962-12-03;GAINZA;572;180;40000;222.2;0;R2b I;EXPOCLASIFICA;3.52;140800;782.22;CABALLITO;6
-58.4181;-34.6187;2002-11-26;COLOMBRES;500;156;34507;221.2;0;R2a II;ARGENPROP;3.55;122500;785.26;ALMAGRO;5
-58.5008;-34.6017;2002-12-16;CONCORDIA;3300;240;53000;220.8;0;R1a;SEGUNDAMANO;3.52;186560;777.33;VILLA DEL PARQUE;11
-58.3724;-34.6331;2002-11-26;GUALEGUAY;1400;225;49296;219.09;0;R2b I;ARGENPROP;3.55;175000;777.78;BARRACAS;4
-58.4942;-34.5815;2002-12-16;MOSCONI;2202;918;200000;217.9;0;C3 II;SEGUNDAMANO;3.52;704000;766.88;VILLA PUEYRREDON;12
-58.4476;-34.5972;2002-11-26;JUSTO;2900;250;54225;216.9;0;C3 I;ARGENPROP;3.55;192500;770;VILLA CRESPO;15
-58.4937;-34.6135;2002-11-26;ALVAREZ DONATO;3700;242;52254;215.92;0;C3 II;ARGENPROP;3.55;185500;766.53;VILLA DEL PARQUE;11
-58.5203;-34.5987;2002-11-26;SEGUROLA;4600;277;58958;212.84;0;R1b I;ARGENPROP;3.55;209300;755.6;VILLA DEVOTO;11
-58.5021;-34.6091;2002-12-16;NOGOYA;4000;260;55000;211.7;0;C3 II;SEGUNDAMANO;3.52;193600;745.19;VILLA DEVOTO;11
-58.4867;-34.6378;2002-11-26;OLIVERA;200;160;33803;211.27;0;C3 II;ARGENPROP;3.55;120000;750;VELEZ SARSFIELD;10
-58.3974;-34.6358;2002-11-27;CASEROS;2500;2000;422535;211.27;0;C3 II;ARGENPROP;3.55;1.5e+006;750;PARQUE PATRICIOS;4
-58.5073;-34.6135;2002-12-09;BAIGORRIA;4522;126;26500;211;0;R2b II;CLARIN;3.52;93280;742.85;MONTE CASTRO;10
-58.4938;-34.6267;2002-11-26;ESCALADA DE SAN MARTIN;4400;243;51268;210.98;0;R2b II;ARGENPROP;3.55;182000;748.97;VELEZ SARSFIELD;10
-58.4957;-34.5525;2002-12-08;MILLER;4600;191;40000;209.95;0;R2b I;CLARIN;3.5;140000;734.83;SAAVEDRA;12
-58.5151;-34.6109;2002-11-26;SIMBRON;4700;330;69014;209.13;0;R2b II;ARGENPROP;3.55;245000;742.42;VILLA DEVOTO;11
-58.4141;-34.6166;2002-11-26;LINIERS VIRREY;500;219;44366;202.59;0;R2b I;ARGENPROP;3.55;157500;719.18;ALMAGRO;5
-58.476;-34.5638;2002-11-30;NAON;2802;372;75000;201.41;0;R1b II 7;CLARIN;3.5;262500;704.93;COGHLAN;12
-58.5;-34.5886;2002-11-26;CUBAS;2900;206;41408;201.01;0;R2b II;ARGENPROP;3.55;147000;713.59;VILLA PUEYRREDON;12
-58.477;-34.5871;2002-11-26;BAUNESS;1200;71;14085;198.77;0;E3;ARGENPROP;3.55;50000;705.62;PARQUE CHAS;15
-58.5077;-34.6047;1976-12-03;CHIVILCOY;3200;731;145000;198.4;0;R2b II;EXPOCLASIFICA;3.52;510400;698.22;VILLA DEVOTO;11
-58.5095;-34.6148;2002-12-16;BAIGORRIA;4700;139;27000;194.9;0;R2b II;SEGUNDAMANO;3.52;95040;685.91;MONTE CASTRO;10
-58.3991;-34.6312;2002-11-26;BRASIL;2500;660;126761;192.06;0;R2b I;ARGENPROP;3.55;450000;681.82;PARQUE PATRICIOS;4
-58.3947;-34.613;2002-12-10;MORENO;2002;833;160000;192;0;R2a II;CLARIN;3.52;563200;675.96;BALVANERA;3
-58.4806;-34.6144;1981-12-03;ARGERICH;1759;288;55000;191;0;R2a II;EXPOCLASIFICA;3.52;193600;672.22;VILLA SANTA RITA;11
-58.4501;-34.5748;2002-12-15;PALPA;2974;359;68000;190;0;R2b I;CLARIN;3.52;239360;667.63;COLEGIALES;13
-58.5127;-34.6576;2002-12-23;GARCIA GRANDE;7102;217;40000;184.76;0;R2b I;CLARIN;3.52;140800;650.35;MATADEROS;9
-58.4514;-34.5973;2002-11-26;HUMBOLT;100;216;39437;182.58;0;E3;ARGENPROP;3.55;140000;648.15;VILLA CRESPO;15
-58.445;-34.5776;2002-11-28;ZAPIOLA;334;374;68000;181.77;0;U20;CLARIN;3.5;238000;636.19;COLEGIALES;13
-58.4913;-34.6458;2002-12-12;HOMERO;802;195;35000;179.6;0;R2b II;CLARIN;3.52;123200;632.28;PARQUE AVELLANEDA;9
-58.4457;-34.5872;2002-11-30;DORREGO;1246;617;110000;178.28;0;R2b I;CLARIN;3.5;385000;623.99;CHACARITA;15
-58.3794;-34.6199;2002-12-23;CARLOS CALVO;954;480;85000;177.1;0;C1;CLARIN;3.52;299200;623.33;CONSTITUCION;1
-58.506;-34.605;2002-12-18;BAHIA BLANCA;3200;338;59500;176.2;0;R2b II;CLARIN;3.52;209440;620.12;VILLA DEVOTO;11
-58.4766;-34.6253;2002-11-26;CUENCA;600;285;49296;172.97;0;C3 II;ARGENPROP;3.55;175000;614.04;FLORESTA;10
-58.4967;-34.5688;2002-11-26;BERTHELOT;3300;200;34507;172.54;0;R2b I;ARGENPROP;3.55;122500;612.5;VILLA URQUIZA;12
-58.4671;-34.6515;2002-11-27;DELLEPIANE;300;800;138028;172.54;0;RUA;ARGENPROP;3.55;490000;612.5;PARQUE AVELLANEDA;9
-58.4741;-34.5389;2002-11-30;PAZ;1002;288;49500;171.88;0;R1a;CLARIN;3.5;173250;601.56;NUÑEZ;13
-58.3599;-34.6309;2002-11-26;NECOCHEA;800;290;49296;169.99;0;C3 II 2;ARGENPROP;3.55;175000;603.45;BOCA;4
-58.4826;-34.5604;2002-11-26;PLAZA;3400;233;39437;169.2;0;UF;ARGENPROP;3.55;140000;600.65;VILLA URQUIZA;12
-58.4691;-34.6413;1958-12-03;PORTELA;802;219;36620;167;0;R2b II;EXPOCLASIFICA;3.55;130000;592.93;FLORES;7
-58.503;-34.5992;1978-12-03;CONCORDIA;3602;217;35775;165.2;0;R1b I;EXPOCLASIFICA;3.55;127000;586.61;VILLA DEVOTO;11
-58.3682;-34.6354;2002-11-26;HERANDARIAS;700;165;26817;162.53;0;E3 2;ARGENPROP;3.55;95200;576.97;BOCA;4
-58.469;-34.5932;1950-12-03;ELCANO;5002;130;21127;162.5;0;R2b III 1;EXPOCLASIFICA;3.55;75000;576.92;PATERNAL;15
-58.5083;-34.6092;2002-12-03;SANABRIA;3002;372;60000;161.1;0;C3 II;EXPOCLASIFICA;3.5;210000;563.94;VILLA DEVOTO;11
-58.3969;-34.6411;2002-11-26;CHUTRO;2602;202;32394;160.37;0;C3 II;ARGENPROP;3.55;115000;569.31;PARQUE PATRICIOS;4
-58.5093;-34.6325;1970-12-03;CORTINA;802;251;40000;159.3;0;R1b I;EXPOCLASIFICA;3.52;140800;560.64;VILLA LURO;10
-58.4428;-34.5938;2002-11-26;VERA;1100;258;40845;158.31;0;R2a I;ARGENPROP;3.55;145000;562.02;VILLA CRESPO;15
-58.5021;-34.5864;2002-12-16;MOSCONI;2900;286;45000;157.5;0;C3 II;SEGUNDAMANO;3.52;158400;554.27;VILLA PUEYRREDON;12
-58.4753;-34.6227;1959-12-03;ARGERICH;900;247;38000;154.1;0;C3 II;EXPOCLASIFICA;3.52;133760;542.52;FLORES;7
-58.4448;-34.5982;1985-12-03;PADILLA;902;130;20000;153.8;0;R2a II;EXPOCLASIFICA;3.52;70400;541.54;VILLA CRESPO;15
-58.5174;-34.6301;2002-11-26;ECHENAGUCIA;1100;585;88732;151.68;0;R2b II;ARGENPROP;3.55;315000;538.46;VERSALLES;10
-58.48;-34.5677;2002-12-18;DONADO;2700;1200;180000;150;0;R2b I;CLARIN;3.52;633600;528;VILLA URQUIZA;12
-58.4852;-34.5582;2002-11-30;LARRALDE;4300;234;35000;149.69;0;R2b I;CLARIN;3.5;122500;523.91;SAAVEDRA;12
-58.4549;-34.5927;2002-11-26;NEWERY;4500;234;34366;146.86;0;E2;ARGENPROP;3.55;122000;521.37;CHACARITA;15
-58.4726;-34.6074;2002-12-23;GAVILAN;2060;260;38000;146.27;0;R2b III;CLARIN;3.52;133760;514.86;VILLA GRAL. MITRE;11
-58.4731;-34.6331;2002-11-29;FALCON RAMON;3219;329;48000;145.86;0;R2a II;CLARIN;3.5;168000;510.51;FLORESTA;10
-58.4682;-34.557;2002-11-30;CRAMER;3002;660;96000;145.45;0;R2b I;CLARIN;3.5;336000;509.09;NUÑEZ;13
-58.4493;-34.6018;2002-11-26;VIRASORO;1750;167;24225;145.06;0;R2b I;ARGENPROP;3.55;86000;514.97;VILLA CRESPO;15
-58.486;-34.6042;1982-12-03;TERRADA;2700;385;55000;142.7;0;R2b II;EXPOCLASIFICA;3.52;193600;502.37;VILLA DEL PARQUE;11
-58.3715;-34.6422;2002-11-26;JOVELLANOS;1100;160;22676;141.73;0;R2b I;ARGENPROP;3.55;80500;503.13;BARRACAS;4
-58.4959;-34.6258;2002-11-26;MURATURE;4500;140;19718;140.85;0;R2b II;ARGENPROP;3.55;70000;500;VELEZ SARSFIELD;10
-58.5082;-34.6228;1951-12-03;MAGARI¥OS CERVANTES;1800;320;45000;140.6;0;R2a II;EXPOCLASIFICA;3.52;158400;495;MONTE CASTRO;10
-58.5001;-34.6627;2002-12-23;DE LOS CORRALES;6502;272;38000;139.71;0;E2;CLARIN;3.52;133760;491.76;MATADEROS;9
-58.3915;-34.6308;1994-12-03;ECHAGUE PEDRO;1900;243;33803;139.1;0;C3 II;EXPOCLASIFICA;3.55;120000;493.83;PARQUE PATRICIOS;4
