,BARRIO,CALLE,COMUNA,DOLARES,YEAR,FECHA,LAT,LON,M2,NUMERO,U_S_M2,CO_FRACC,CO_FRAC_RA
16009,VILLA CRESPO,"JUSTO, JUAN B.",15.0,290000.0,2014,2015/02/19,-34.6020018004,-58.455072173,171.0,3600,1695.9,015_15,15_15_7
16010,CABALLITO,"JUSTO, JUAN B.",6.0,220000.0,2014,2015/02/18,-34.6053160444,-58.4594130283,155.0,4200,1419.4,011_21,11_21_5
16011,VILLA GRAL. MITRE,"JUSTO, JUAN B.",11.0,550000.0,2014,2015/02/18,-34.6130177068,-58.4712534576,464.0,5200,1185.3,011_20,11_20_6
16012,VILLA GRAL. MITRE,"JUSTO, JUAN B.",11.0,550000.0,2014,,-34.6130177068,-58.4712534576,502.0,5200,1095.6,011_20,11_20_6
16013,VILLA SANTA RITA,"JUSTO, JUAN B.",11.0,500000.0,2014,2015/02/18,-34.6190354513,-58.4772136972,234.0,5800,2136.8,011_18,11_18_4
16014,VILLA SANTA RITA,"JUSTO, JUAN B.",11.0,550000.0,2014,2015/02/18,-34.6227499512,-58.4819661781,265.0,6300,2075.5,011_17,11_17_7
16015,FLORESTA,"JUSTO, JUAN B.",10.0,235000.0,2014,,-34.6245401047,-58.4847600406,158.0,6600,1487.3,010_10,10_10_12
16016,FLORESTA,"JUSTO, JUAN B.",10.0,179000.0,2014,2015/02/18,-34.6245401047,-58.4847600406,190.0,6600,942.1,010_10,10_10_12
16017,VILLA LURO,"JUSTO, JUAN B.",10.0,285000.0,2014,,-34.6332828834,-58.503114516,299.0,8200,953.2,010_8,10_8_8
16018,LINIERS,"JUSTO, JUAN B.",9.0,335000.0,2014,2015/02/12,-34.6332901134,-58.5154036359,232.0,9000,1444.0,010_4,10_4_8
16019,VERSALLES,"JUSTO, JUAN B.",10.0,400000.0,2014,2015/02/20,-34.634318329,-58.5242541771,360.0,9500,1111.1,010_3,10_3_8
16020,ALMAGRO,KING,5.0,210000.0,2014,,-34.6086528829,-58.4270284365,477.0,300,440.3,005_7,5_7_8
16021,ALMAGRO,KING,5.0,210000.0,2014,2015/02/13,-34.6086528829,-58.4270284365,159.0,300,1320.8,005_7,5_7_8
16022,CABALLITO,LA MAR,6.0,400000.0,2014,2015/02/13,-34.6244996026,-58.4287860225,188.0,100,2127.7,006_21,6_21_7
16023,BELGRANO,LA PAMPA,13.0,5000000.0,2014,2015/02/13,-34.5535960176,-58.4346710459,611.0,600,8183.3,013_12,13_12_5
16024,BELGRANO,LA PAMPA,13.0,3000000.0,2014,2015/02/13,-34.570509401,-58.4642227978,1176.0,3400,2551.0,013_18,13_18_8
16025,CABALLITO,LA PLATA,6.0,2000000.0,2014,2015/02/19,-34.6206781568,-58.4282356037,520.0,500,3846.2,006_19,6_19_5
16026,CABALLITO,LA PLATA,6.0,990000.0,2014,2015/02/19,-34.6235911053,-58.4276605,420.0,700,2357.1,006_21,6_21_6
16027,PARQUE CHACABUCO,LA PLATA,7.0,470000.0,2014,,-34.6294166501,-58.4262078373,160.0,1200,2937.5,007_23,7_23_5
16028,PARQUE CHACABUCO,LA PLATA,7.0,2700000.0,2014,2015/02/13,-34.6371908562,-58.4244397019,910.0,1900,2967.0,007_24,7_24_4
16029,PARQUE CHACABUCO,LA PLATA,7.0,2700000.0,2014,2015/02/19,-34.6391695616,-58.4239266654,910.0,2100,2967.0,007_24,7_24_4
16030,NUEVA POMPEYA,LA PLATA,4.0,1200000.0,2014,2015/02/19,-34.643900833,-58.4221751511,550.0,2500,2181.8,004_3,4_3_10
16031,NUEVA POMPEYA,LA PLATA,4.0,450000.0,2014,2015/02/19,-34.6460799041,-58.4202890704,202.0,2700,2227.7,004_3,4_3_10
16032,BALVANERA,LA RIOJA,3.0,1700000.0,2014,2015/02/18,-34.6114503663,-58.4089633317,1462.0,100,1162.8,003_16,3_16_4
16033,BALVANERA,LA RIOJA,3.0,1500000.0,2014,2015/02/18,-34.6125908725,-58.4088785351,1073.0,200,1397.9,003_16,3_16_5
16064,MATADEROS,LARRAYA,9.0,400000.0,2014,2015/02/19,-34.6608148835,-58.4899220918,330.0,2400,1212.1,009_15,9_15_9
16065,MONTE CASTRO,LASCANO,10.0,460000.0,2014,2015/02/18,-34.6138489738,-58.4978646776,350.0,4000,1314.3,010_6,10_6_8
16066,MONTE CASTRO,LASCANO,10.0,275000.0,2014,2015/02/18,-34.6150700949,-58.4999802545,175.0,4200,1571.4,010_6,10_6_9
16095,PARQUE CHAS,LLERENA,15.0,380000.0,2014,,-34.5862229491,-58.4761007229,855.0,2700,444.4,015_5,15_5_6
16097,PARQUE CHAS,LLERENA,15.0,250000.0,2014,2015/02/19,-34.5890830404,-58.4798101923,145.0,3100,1724.1,015_5,15_5_13
16098,VELEZ SARSFIELD,LOPE DE VEGA,10.0,6500000.0,2014,2015/02/18,-34.6305347895,-58.503053991,6200.0,900,1048.4,010_9,10_9_7
16099,VELEZ SARSFIELD,LOPE DE VEGA,10.0,590000.0,2014,2015/02/20,-34.6297072105,-58.5041788764,400.0,1000,1475.0,010_9,10_9_7
16100,MONTE CASTRO,LOPE DE VEGA,10.0,290000.0,2014,2015/02/20,-34.6259511507,-58.5092485046,141.0,1500,2056.7,010_7,10_7_1
16101,VILLA DEVOTO,LOPE DE VEGA,11.0,275000.0,2014,,-34.6170126199,-58.5208992449,112.0,2700,2455.4,011_6,11_6_8
16102,AGRONOMIA,"LOPEZ MERINO, FRANCISCO",15.0,190000.0,2014,,-34.58817804,-58.4940781861,185.0,4100,1027.0,012_21,12_21_9
16103,COLEGIALES,"LORETO, Virrey",13.0,720000.0,2014,2015/02/20,-34.5782863266,-58.4586520622,220.0,3600,3272.7,013_25,13_25_4
16104,PARQUE PATRICIOS,LOS PATOS,4.0,300000.0,2014,2015/02/19,-34.6392215922,-58.3975369962,450.0,2600,666.7,004_8,4_8_10
16105,VILLA CRESPO,LOYOLA,15.0,880000.0,2014,,-34.599433925,-58.4320614912,386.0,100,2279.8,015_21,15_21_6
16106,VILLA CRESPO,LOYOLA,15.0,500000.0,2014,,-34.599433925,-58.4320614912,191.0,100,2617.8,015_21,15_21_6
16107,VILLA CRESPO,LOYOLA,15.0,880000.0,2014,,-34.599433925,-58.4320614912,343.0,100,2565.6,015_21,15_21_6
16108,VILLA CRESPO,LOYOLA,15.0,600000.0,2014,,-34.5961037226,-58.4351753241,373.0,500,1608.6,015_20,15_20_8
16109,VILLA CRESPO,LOYOLA,15.0,380000.0,2014,,-34.5961037226,-58.4351753241,208.0,500,1826.9,015_20,15_20_8
16110,VILLA CRESPO,LOYOLA,15.0,380000.0,2014,,-34.5961037226,-58.4351753241,120.0,500,3166.7,015_20,15_20_8
16111,VILLA CRESPO,LOYOLA,15.0,950000.0,2014,2015/02/19,-34.5942714851,-58.4368911386,200.0,700,4750.0,015_13,15_13_1
16112,VILLA CRESPO,LOYOLA,15.0,470000.0,2014,2015/02/19,-34.5914734166,-58.4395150573,268.0,1100,1753.7,015_12,15_12_1
16113,VILLA CRESPO,LOYOLA,15.0,250000.0,2014,2015/02/19,-34.5904060928,-58.4405158758,289.0,1200,865.1,015_12,15_12_1
16114,CHACARITA,LOYOLA,15.0,550000.0,2014,,-34.5881697718,-58.4431675902,360.0,1500,1527.8,015_11,15_11_8
16115,CHACARITA,LOYOLA,15.0,550000.0,2014,2015/02/13,-34.5874277339,-58.4441473031,393.0,1600,1399.5,015_11,15_11_8
16116,VILLA DEL PARQUE,"LOZANO, PEDRO",11.0,450000.0,2014,,-34.5990003418,-58.4915779004,404.0,2900,1113.9,011_10,11_10_1
16117,VILLA DEVOTO,"LOZANO, PEDRO",11.0,180000.0,2014,,-34.6099652718,-58.5098077183,113.0,4500,1592.9,011_7,11_7_4
16118,VILLA DEVOTO,"LOZANO, PEDRO",11.0,400000.0,2014,2015/02/20,-34.6140636016,-58.5164258579,450.0,5000,888.9,011_7,11_7_1
16119,SAN CRISTOBAL,"LUCA, ESTEBAN DE",3.0,200000.0,2014,2015/02/20,-34.6289815256,-58.4037059373,272.0,1600,735.3,003_27,3_27_6
16120,VILLA URQUIZA,LUGONES,12.0,250000.0,2014,,-34.5644816119,-58.4852627353,294.0,3200,850.3,012_10,12_10_3
16121,VILLA URQUIZA,LUGONES,12.0,210000.0,2014,2015/02/20,-34.5625736237,-58.487045801,174.0,3400,1206.9,012_9,12_9_6
16096,PARQUE CHAS,LLERENA,15.0,380000.0,2014,2015/02/13,-34.5862229491,-58.4761007229,285.0,2700,1333.3,015_5,15_5_6
16094,PARQUE CHAS,LLERENA,15.0,550000.0,2014,2015/02/19,-34.584130608,-58.4738510986,333.0,2500,1651.7,015_5,15_5_5
16067,MONTE CASTRO,LASCANO,10.0,198000.0,2014,,-34.6169745369,-58.5033836804,198.0,4500,1000.0,010_6,10_6_11
16093,VILLA DEVOTO,LLAVALLOL,11.0,426000.0,2014,2015/02/20,-34.5911237348,-58.507914861,294.0,4600,1449.0,011_1,11_1_9
16068,FLORES,LAUTARO,7.0,390000.0,2014,2015/02/18,-34.628502428,-58.4573051399,156.0,100,2500.0,007_10,7_10_3
16069,BALVANERA,LAVALLE,3.0,700000.0,2014,2015/02/18,-34.603125818,-58.3954242636,313.0,2000,2236.4,003_6,3_6_2
16070,BALVANERA,LAVALLE,3.0,190000.0,2014,2015/02/13,-34.6019463963,-58.4111357919,80.0,3200,2375.0,003_1,3_1_6
16071,BALVANERA,LAVALLE,3.0,230000.0,2014,2015/02/13,-34.6014780799,-58.4125256059,213.0,3300,1079.8,005_2,5_2_7
16072,VILLA CRESPO,LAVALLEJA,15.0,660000.0,2014,,-34.5982377864,-58.429978119,344.0,900,1918.6,015_21,15_21_5
16073,PARQUE PATRICIOS,LAVARDEN,4.0,300000.0,2014,,-34.6376431297,-58.4020151507,180.0,100,1666.7,004_8,4_8_2
16074,PARQUE PATRICIOS,LAVARDEN,4.0,300000.0,2014,2015/02/19,-34.6376431297,-58.4020151507,500.0,100,600.0,004_8,4_8_2
16075,PARQUE PATRICIOS,LAVARDEN,4.0,1200000.0,2014,2015/02/19,-34.6400694577,-58.4014568195,2000.0,300,600.0,004_8,4_8_10
16076,VILLA URQUIZA,LAVOISIER,12.0,230000.0,2014,2015/02/20,-34.5696718128,-58.5008160496,220.0,3400,1045.5,012_18,12_18_4
16077,VILLA URQUIZA,"LE BRETON, TOMAS A.",12.0,1300000.0,2014,,-34.5691805185,-58.4873496715,470.0,4900,2766.0,012_16,12_16_4
16078,VILLA URQUIZA,"LE BRETON, TOMAS A.",12.0,750000.0,2014,,-34.5691805185,-58.4873496715,286.0,4900,2622.4,012_16,12_16_4
16079,VILLA URQUIZA,"LE BRETON, TOMAS A.",12.0,650000.0,2014,,-34.5691805185,-58.4873496715,270.0,4900,2407.4,012_16,12_16_4
16080,LINIERS,"LEGUIZAMON, MARTINIANO",9.0,350000.0,2014,,-34.6403261516,-58.5197452431,160.0,100,2187.5,009_2,9_2_1
16081,LINIERS,"LEGUIZAMON, MARTINIANO",9.0,175000.0,2014,,-34.6403261516,-58.5197452431,120.0,100,1458.3,009_2,9_2_1
16082,LINIERS,"LEGUIZAMON, MARTINIANO",9.0,220000.0,2014,2015/02/19,-34.6459587979,-58.5175795214,357.0,700,616.2,009_2,9_2_12
16083,MATADEROS,"LEGUIZAMON, MARTINIANO",9.0,650000.0,2014,2015/02/19,-34.6536872314,-58.5070177908,480.0,1600,1354.2,009_7,9_7_14
16084,MATADEROS,"LEGUIZAMON, MARTINIANO",9.0,100000.0,2014,,-34.6552452106,-58.5050176128,100.0,1800,1000.0,009_8,9_8_8
16085,CHACARITA,LEIVA,15.0,370000.0,2014,2015/02/13,-34.5936105327,-58.4515902591,260.0,4400,1423.1,015_9,15_9_4
16086,CHACARITA,"LEMOS, JUAN GREGORIO, Gral.",15.0,420000.0,2014,2015/02/13,-34.5887590668,-58.4483335421,314.0,200,1337.6,015_11,15_11_10
16087,VILLA CRESPO,LERMA,15.0,850000.0,2014,2015/02/19,-34.5973601585,-58.4288442047,376.0,100,2260.6,015_21,15_21_4
16088,ALMAGRO,LEZICA,5.0,225000.0,2014,,-34.6111570721,-58.4244062566,550.0,4100,409.1,005_11,5_11_8
16089,ALMAGRO,LEZICA,5.0,240000.0,2014,2015/02/13,-34.6111570721,-58.4244062566,151.0,4100,1589.4,005_11,5_11_8
16090,ALMAGRO,LIBRES,5.0,180000.0,2014,,-34.6123019116,-58.4276633086,418.0,100,430.6,005_11,5_11_8
16091,ALMAGRO,LIBRES,5.0,180000.0,2014,2015/02/13,-34.6123019116,-58.4276633086,182.0,100,989.0,005_11,5_11_8
16092,VILLA DEVOTO,"LISTA, RAMON, CNEL.",11.0,240000.0,2014,,-34.6133222373,-58.523057659,190.0,5200,1263.2,011_5,11_5_10
16008,VILLA CRESPO,"JUSTO, JUAN B.",15.0,1780000.0,2014,2015/02/19,-34.6007140665,-58.4531812001,510.0,3400,3490.2,015_15,15_15_6
16007,VILLA CRESPO,"JUSTO, JUAN B.",15.0,980000.0,2014,,-34.5999524598,-58.4521688671,257.0,3300,3813.2,015_15,15_15_6
16006,VILLA CRESPO,"JUSTO, JUAN B.",15.0,400000.0,2014,,-34.5961875904,-58.4467114778,170.0,2800,2352.9,015_15,15_15_3
15919,VILLA DEL PARQUE,"GUTIERREZ, RICARDO",11.0,270000.0,2014,,-34.6007527292,-58.4837753899,170.0,2600,1588.2,011_10,11_10_9
15921,VILLA DEL PARQUE,HELGUERA,11.0,110000.0,2014,,-34.6082140915,-58.4874756015,65.0,2300,1692.3,011_13,11_13_10
15922,VILLA DEL PARQUE,HELGUERA,11.0,222000.0,2014,,-34.6038896101,-58.4911886641,189.0,2700,1174.6,011_13,11_13_5
15923,AGRONOMIA,HELGUERA,15.0,290000.0,2014,2015/02/20,-34.5966256465,-58.4969128407,280.0,3500,1035.7,015_6,15_6_2
15924,VILLA ORTUZAR,HEREDIA,15.0,320000.0,2014,2015/02/20,-34.5818052608,-58.4631825764,270.0,1000,1185.2,015_4,15_4_7
15925,CABALLITO,HIDALGO,6.0,495000.0,2014,2015/02/13,-34.6176263122,-58.4381356709,325.0,100,1523.1,006_10,6_10_3
15926,VILLA ORTUZAR,HOLMBERG,15.0,176000.0,2014,,-34.576072898,-58.4707184604,130.0,1700,1353.8,015_3,15_3_5
15927,VILLA ORTUZAR,HOLMBERG,15.0,330000.0,2014,2015/02/20,-34.5749817927,-58.4716491418,268.0,1800,1231.3,012_11,12_11_11
15928,VILLA URQUIZA,HOLMBERG,12.0,650000.0,2014,,-34.5669686222,-58.4787693893,352.0,2700,1846.6,012_10,12_10_11
15929,VILLA URQUIZA,HOLMBERG,12.0,242000.0,2014,2015/02/20,-34.5619866978,-58.4826194074,190.0,3300,1273.7,012_9,12_9_7
15930,SAAVEDRA,HOLMBERG,12.0,475000.0,2014,2015/02/19,-34.5530577821,-58.4886336415,540.0,4200,879.6,012_2,12_2_1
15931,VILLA LURO,HOMERO,10.0,270000.0,2014,2015/02/19,-34.6429448242,-58.4940578818,224.0,500,1205.4,010_17,10_17_8
15932,PALERMO,HONDURAS,14.0,2500000.0,2014,2015/02/19,-34.5832527829,-58.4372224487,720.0,5700,3472.2,014_7,14_7_7
15933,PALERMO,HONDURAS,14.0,870000.0,2014,2015/02/19,-34.5816659577,-58.4392454938,433.0,5900,2009.2,014_7,14_7_5
15934,CABALLITO,HORTIGUERA,6.0,220000.0,2014,2015/02/18,-34.6247460972,-58.4466947888,118.0,200,1864.4,006_14,6_14_3
15935,CABALLITO,HORTIGUERA,6.0,740000.0,2014,2015/02/13,-34.6283838587,-58.4451597756,291.0,500,2543.0,006_14,6_14_9
15936,CABALLITO,HUALFIN,6.0,1540000.0,2014,2015/02/13,-34.6237764641,-58.4417816844,1856.0,1000,829.7,006_15,6_15_3
15937,CABALLITO,HUALFIN,6.0,380000.0,2014,2015/02/19,-34.6238826454,-58.4434135025,95.0,1100,4000.0,006_15,6_15_1
15938,ALMAGRO,HUMAHUACA,5.0,900000.0,2014,,-34.6014694906,-58.4238633132,1600.0,4200,562.5,005_5,5_5_7
15939,ALMAGRO,HUMAHUACA,5.0,800000.0,2014,2015/02/13,-34.6014694906,-58.4238633132,650.0,4200,1230.8,005_5,5_5_7
15940,ALMAGRO,HUMAHUACA,5.0,900000.0,2014,2015/02/13,-34.6014694906,-58.4238633132,483.0,4200,1863.4,005_5,5_5_7
15942,SAN TELMO,HUMBERTO 1°,1.0,900000.0,2014,2015/02/19,-34.6205874312,-58.3728585609,650.0,500,1384.6,001_25,1_25_1
15943,SAN TELMO,HUMBERTO 1°,1.0,750000.0,2014,2015/02/20,-34.6207481814,-58.3772003153,379.0,800,1978.9,001_22,1_22_4
15944,CONSTITUCION,HUMBERTO 1°,1.0,1150950.0,2014,2015/02/18,-34.6211237009,-58.38721889,1023.0,1500,1125.1,001_20,1_20_8
15945,SAN CRISTOBAL,HUMBERTO 1°,3.0,249000.0,2014,2015/02/20,-34.6214944632,-58.3930807259,189.0,1900,1317.5,003_21,3_21_2
15946,SAN CRISTOBAL,HUMBERTO 1°,3.0,850000.0,2014,2015/02/20,-34.621557555,-58.3944580624,472.0,2000,1800.8,003_22,3_22_4
15920,VILLA SANTA RITA,HELGUERA,11.0,1200000.0,2014,2015/02/18,-34.6147198585,-58.4822238767,705.0,1600,1702.1,011_16,11_16_2
15918,PALERMO,GURRUCHAGA,14.0,650000.0,2014,2015/02/19,-34.5875118598,-58.426123314,95.0,1900,6842.1,014_14,14_14_6
15948,SAN CRISTOBAL,HUMBERTO 1°,3.0,195000.0,2014,,-34.6230782503,-58.4072171725,240.0,3000,812.5,003_25,3_25_5
15917,CHACARITA,GUEVARA,15.0,379000.0,2014,2015/02/18,-34.586833076,-58.4501383066,131.0,400,2893.1,015_10,15_10_13
16354,SAAVEDRA,"PALME, OLOF",12.0,159000.0,2014,2015/02/20,-34.551348305,-58.4895184789,169.0,4500,940.8,012_1,12_1_8
15893,VILLA PUEYRREDON,GRIVEO,12.0,250000.0,2014,,-34.5844326839,-58.5038141276,135.0,2900,1851.9,012_20,12_20_1
15894,VILLA PUEYRREDON,GRIVEO,12.0,80000.0,2014,2015/02/20,-34.5844326839,-58.5038141276,160.0,2900,500.0,012_20,12_20_1
15895,VILLA PUEYRREDON,GRIVEO,12.0,197000.0,2014,,-34.5868933209,-58.5077967616,133.0,3200,1481.2,012_22,12_22_5
15896,VILLA PUEYRREDON,GRIVEO,12.0,380000.0,2014,2015/02/20,-34.5868933209,-58.5077967616,442.0,3200,859.7,012_22,12_22_5
15897,VILLA DEVOTO,GRIVEO,11.0,220000.0,2014,2015/02/20,-34.5936408058,-58.5187453342,211.0,4100,1042.7,011_2,11_2_1
15898,VELEZ SARSFIELD,GUALEGUAYCHU,10.0,250000.0,2014,2015/02/18,-34.6336072689,-58.4843762288,203.0,100,1231.5,010_13,10_13_12
15899,VILLA DEVOTO,GUALEGUAYCHU,11.0,460000.0,2014,,-34.6092802753,-58.5064516804,303.0,2800,1518.2,011_7,11_7_6
15900,VILLA DEVOTO,GUALEGUAYCHU,11.0,620000.0,2014,,-34.6021766146,-58.5132533825,360.0,3800,1722.2,011_4,11_4_5
15901,NUEVA POMPEYA,GUARANI,4.0,189000.0,2014,2015/02/19,-34.6434675681,-58.415106446,103.0,400,1835.0,004_4,4_4_4
15902,BALVANERA,GUARDIA VIEJA,3.0,600000.0,2014,2015/02/13,-34.6028810295,-58.4114719465,247.0,3300,2429.1,003_1,3_1_6
15903,BALVANERA,GUARDIA VIEJA,3.0,600000.0,2014,2015/02/13,-34.6028810295,-58.4114719465,986.0,3300,608.5,003_1,3_1_6
15904,ALMAGRO,GUARDIA VIEJA,5.0,700000.0,2014,,-34.6013154964,-58.4162476618,1283.0,3700,545.6,005_2,5_2_10
15905,ALMAGRO,GUARDIA VIEJA,5.0,700000.0,2014,2015/02/13,-34.6013154964,-58.4162476618,458.0,3700,1528.4,005_2,5_2_10
15906,ALMAGRO,GUARDIA VIEJA,5.0,700000.0,2014,,-34.6008449131,-58.4176977552,1281.0,3800,546.4,005_2,5_2_11
15907,ALMAGRO,GUARDIA VIEJA,5.0,700000.0,2014,2015/02/13,-34.6008449131,-58.4176977552,369.0,3800,1897.0,005_2,5_2_11
15908,ALMAGRO,GUARDIA VIEJA,5.0,1000000.0,2014,2015/02/13,-34.6001028994,-58.4252665011,568.0,4300,1760.6,005_1,5_1_3
15909,PALERMO,GUATEMALA,14.0,1900000.0,2014,2015/02/19,-34.5771854953,-58.4361582291,930.0,600,2043.0,014_6,14_6_1
15910,PALERMO,GUATEMALA,14.0,650000.0,2014,2015/02/19,-34.5892354855,-58.4189688761,127.0,4200,5118.1,014_25,14_25_5
15911,PALERMO,GUATEMALA,14.0,1000000.0,2014,2015/02/19,-34.5802704628,-58.4318221872,246.0,5600,4065.0,014_8,14_8_3
15912,PALERMO,GUATEMALA,14.0,920000.0,2014,2015/02/19,-34.5794611746,-58.4328362503,220.0,5700,4181.8,014_6,14_6_8
15913,PALERMO,GUATEMALA,14.0,1900000.0,2014,,-34.5770324077,-58.4358791827,500.0,6000,3800.0,014_6,14_6_1
15914,CABALLITO,GUAYAQUIL,6.0,660000.0,2014,,-34.6197089738,-58.4312968674,513.0,200,1286.5,006_19,6_19_2
15915,CABALLITO,GUAYAQUIL,6.0,690000.0,2014,2015/02/13,-34.6209017672,-58.4369824068,250.0,600,2760.0,006_18,6_18_2
15916,RECOLETA,GUEMES,2.0,3200000.0,2014,2015/02/13,-34.5924817245,-58.407900155,968.0,2900,3305.8,002_21,2_21_1
15947,SAN CRISTOBAL,HUMBERTO 1°,3.0,430000.0,2014,2015/02/20,-34.6221724024,-58.4013782281,339.0,2600,1268.4,003_24,3_24_6
15949,SAN CRISTOBAL,HUMBERTO 1°,3.0,340000.0,2014,,-34.6230782503,-58.4072171725,305.0,3000,1114.8,003_25,3_25_5
16005,VILLA CRESPO,"JUSTO, JUAN B.",15.0,829000.0,2014,2015/02/19,-34.5928692518,-58.4418250415,260.0,2300,3188.5,015_12,15_12_5
15978,BOCA,IRALA,4.0,140000.0,2014,2015/02/13,-34.6379194329,-58.3666409049,362.0,1000,386.7,004_20,4_20_3
15980,CONSTITUCION,"IRIGOYEN, BERNARDO de",1.0,1050000.0,2014,2015/02/18,-34.6209218172,-58.3802516038,537.0,1100,1955.3,001_22,1_22_5
15981,CONSTITUCION,"IRIGOYEN, BERNARDO DE",1.0,1200000.0,2014,2015/02/18,-34.6237299595,-58.3797757744,600.0,1300,2000.0,001_22,1_22_9
15982,CONSTITUCION,"IRIGOYEN, BERNARDO de",1.0,1150000.0,2014,2015/02/18,-34.6249497234,-58.3795731683,713.0,1400,1612.9,001_22,1_22_9
15983,CONSTITUCION,"IRIGOYEN, BERNARDO de",1.0,900000.0,2014,2015/02/18,-34.6249497234,-58.3795731683,611.0,1400,1473.0,001_22,1_22_9
15984,CONSTITUCION,"IRIGOYEN, BERNARDO DE",1.0,975000.0,2014,2015/02/18,-34.6260773031,-58.3791817881,764.0,1500,1276.2,001_22,1_22_9
15985,NUEVA POMPEYA,"IRIGOYEN, SANTOS",4.0,160000.0,2014,2015/02/19,-34.648091849,-58.4065064171,263.0,900,608.4,004_5,4_5_10
15986,VILLA URQUIZA,ISLANDIA,12.0,425000.0,2014,,-34.564714045,-58.4975251135,303.0,5500,1402.6,012_1,12_1_3
15987,VILLA ORTUZAR,ITURRI,15.0,379000.0,2014,,-34.5868822803,-58.463112021,360.0,1300,1052.8,015_4,15_4_10
15988,BARRACAS,ITUZAINGO,4.0,450000.0,2014,2015/02/13,-34.6295274446,-58.3737502135,373.0,600,1206.4,004_14,4_14_8
15989,SAAVEDRA,JARAMILLO,12.0,340000.0,2014,,-34.5536095958,-58.479686651,373.0,3600,911.5,012_6,12_6_3
15990,SAAVEDRA,JARAMILLO,12.0,240000.0,2014,2015/02/19,-34.5545684583,-58.4815274132,225.0,3800,1066.7,012_6,12_6_2
15991,BALVANERA,"JAURES, JEAN",3.0,300000.0,2014,2015/02/19,-34.6091864259,-58.4102198571,380.0,100,789.5,003_9,3_9_6
15992,BARRACAS,"JOVELLANOS, GASPAR M. de",4.0,160000.0,2014,2015/02/13,-34.6452039972,-58.3712036028,112.0,1400,1428.6,004_22,4_22_8
15993,VILLA DEVOTO,"JUAREZ, BENITO",11.0,220000.0,2014,2015/02/18,-34.6131108442,-58.5108852941,210.0,2900,1047.6,011_7,11_7_3
15994,VILLA DEVOTO,"JUAREZ, BENITO",11.0,330000.0,2014,2015/02/20,-34.6037099637,-58.5193593522,280.0,4100,1178.6,011_4,11_4_1
15995,VILLA CRESPO,JUFRE,15.0,520000.0,2014,2015/02/19,-34.5938011699,-58.4338909791,394.0,600,1319.8,015_13,15_13_2
15996,BALVANERA,JUJUY,3.0,300000.0,2014,,-34.6134306843,-58.4054430628,632.0,300,474.7,003_14,3_14_3
15997,BALVANERA,JUJUY,3.0,300000.0,2014,2015/02/19,-34.6134306843,-58.4054430628,158.0,300,1898.7,003_14,3_14_3
15998,BALVANERA,JUJUY,3.0,380000.0,2014,2015/02/20,-34.618832792,-58.4036856835,210.0,800,1809.5,003_18,3_18_9
15999,SAN CRISTOBAL,JUJUY,3.0,600000.0,2014,2015/02/20,-34.6198241402,-58.4033719702,360.0,900,1666.7,003_24,3_24_1
16000,RECOLETA,JUNCAL,2.0,2200000.0,2014,2015/02/19,-34.5942664738,-58.3901125366,363.0,1600,6060.6,002_7,2_7_2
16001,PALERMO,JUNCAL,14.0,2980000.0,2014,2015/02/19,-34.5772591555,-58.4224761737,481.0,4500,6195.4,014_11,14_11_8
16002,BALVANERA,JUNIN,3.0,450000.0,2014,2015/02/18,-34.6059386403,-58.3964288846,134.0,300,3358.2,003_7,3_7_2
16003,BELGRANO,JURAMENTO,13.0,450000.0,2014,2015/02/13,-34.5671386066,-58.4655886364,266.0,3300,1691.7,013_18,13_18_7
16004,VILLA CRESPO,"JUSTO, JUAN B.",15.0,330000.0,2014,,-34.5887919557,-58.438397557,280.0,1900,1178.6,014_7,14_7_1
15979,CONSTITUCION,"IRIGOYEN, BERNARDO de",1.0,554000.0,2014,2015/02/13,-34.6209218172,-58.3802516038,115.0,1100,4817.4,001_22,1_22_5
15977,ALMAGRO,INDEPENDENCIA,5.0,680000.0,2014,2015/02/13,-34.6214061178,-58.4240532598,328.0,4100,2073.2,005_17,5_17_10
15950,SAN CRISTOBAL,HUMBERTO 1°,3.0,390000.0,2014,2015/02/19,-34.6230782503,-58.4072171725,468.0,3000,833.3,003_25,3_25_5
15976,MONTSERRAT,INDEPENDENCIA,1.0,590000.0,2014,,-34.6177136744,-58.3858740454,440.0,1400,1340.9,001_19,1_19_8
15951,SAN CRISTOBAL,HUMBERTO 1°,3.0,390000.0,2014,2015/02/19,-34.6230782503,-58.4072171725,394.0,3000,989.8,003_25,3_25_5
15952,SAN CRISTOBAL,HUMBERTO 1°,3.0,326744.0,2014,2015/02/13,-34.6236046104,-58.4104934517,355.0,3200,920.4,003_26,3_26_2
15953,VILLA CRESPO,HUMBOLDT,15.0,1500000.0,2014,2015/02/19,-34.5974743739,-58.4511732595,3100.0,100,483.9,015_15,15_15_5
15954,VILLA CRESPO,HUMBOLDT,15.0,250000.0,2014,2015/02/19,-34.5966915088,-58.4501118973,208.0,200,1201.9,015_15,15_15_5
15955,VILLA CRESPO,HUMBOLDT,15.0,210000.0,2014,2015/02/19,-34.5966915088,-58.4501118973,242.0,200,867.8,015_15,15_15_5
15956,VILLA CRESPO,HUMBOLDT,15.0,500000.0,2014,,-34.5943639041,-58.4469368473,252.0,500,1984.1,015_15,15_15_2
