LONGITUD;LATITUD;FECHA;CALLE;NUMERO;M2;DOLARES;Z;U_S_M2;Z_M2;BARRIOS;COMUNA
-58.40653189227158;-34.618577783720959;2013/12/20;CHILE;3000;277.0;195000;1292850;704.0;4667.3;BALVANERA;3
-58.473013373789541;-34.589009286058563;2013/12/26;CHORROARIN;700;250.0;360000;2386800;1440.0;9547.2;PARQUE CHAS;15
-58.470943993003687;-34.587362385559942;2014/01/08;CHORROARIN;900;303.0;310000;2055300;1023.1;6783.2;PARQUE CHAS;15
-58.439395346898316;-34.575883755773575;2014/01/07;CIUDAD DE LA PAZ;100;267.0;379000;2512770;1419.5;9411.1;PALERMO;14
-58.442495247708756;-34.573924293712899;2014/01/07;CIUDAD DE LA PAZ;400;390.0;1300000;8619000;3333.3;22100.0;PALERMO;14
-58.451859849960186;-34.568331011095744;2013/12/27;CIUDAD DE LA PAZ;1500;348.0;1350000;8950500;3879.3;25719.8;COLEGIALES;13
-58.470019723166523;-34.548906820121076;2014/01/07;CIUDAD DE LA PAZ;3700;208.0;690000;4574700;3317.3;21993.8;SAAVEDRA;12
-58.366750725318298;-34.622837696438935;2013/12/20;COCHABAMBA;100;1200.0;4700000;31161000;3916.7;25967.5;SAN TELMO;1
-58.369702137590679;-34.623067340767818;2013/12/26;COCHABAMBA;300;202.0;580000;3845400;2871.3;19036.6;SAN TELMO;1
-58.374057087876466;-34.623392663983353;2013/12/26;COCHABAMBA;600;321.0;490000;3248700;1526.5;10120.6;SAN TELMO;1
-58.377064201602742;-34.623624443154647;2013/12/18;COCHABAMBA;800;870.0;1250000;8287500;1436.8;9525.9;CONSTITUCION;1
-58.381479576549694;-34.623819986662404;2014/01/02;COCHABAMBA;1100;229.0;600000;3978000;2620.1;17371.2;CONSTITUCION;1
-58.385759005697246;-34.623721523724129;2013/12/18;COCHABAMBA;1400;1119.0;1500000;9945000;1340.5;8887.4;CONSTITUCION;1
-58.397478598727659;-34.624610431803099;2013/12/20;COCHABAMBA;2300;335.0;350000;2320500;1044.8;6926.9;SAN CRISTOBAL;3
-58.399033360021832;-34.624779732074508;2013/12/20;COCHABAMBA;2400;217.0;270000;1790100;1244.2;8249.3;SAN CRISTOBAL;3
-58.405556293903665;-34.62589996972315;2013/12/20;COCHABAMBA;2900;114.0;210000;1392300;1842.1;12213.2;SAN CRISTOBAL;3
-58.405556293903665;-34.62589996972315;2013/12/20;COCHABAMBA;2900;205.0;330000;2187900;1609.8;10672.7;SAN CRISTOBAL;3
-58.411930142164664;-34.626636949133207;2013/12/27;COCHABAMBA;3300;80.0;110000;729300;1375.0;9116.3;SAN CRISTOBAL;3
-58.421135652652737;-34.627690685867648;2013/12/18;COCHABAMBA;4000;216.0;270000;1790100;1250.0;8287.5;BOEDO;5
-58.419001444410355;-34.61274083343406;2013/12/18;COLOMBRES;100;1350.0;800000;5304000;592.6;3928.9;ALMAGRO;5
-58.418461485131076;-34.614710371618273;2013/12/27;COLOMBRES;200;299.0;640000;4243200;2140.5;14191.3;ALMAGRO;5
-58.41790432762572;-34.621061479210056;2013/12/27;COLOMBRES;700;287.0;650000;4309500;2264.8;15015.7;ALMAGRO;5
-58.416711501885182;-34.628973135361029;2013/12/27;COLOMBRES;1300;398.0;450000;2983500;1130.7;7496.2;BOEDO;5
-58.397860357116834;-34.638111807693221;2014/01/07;COLONIA;200;1400.0;1100000;7293000;785.7;5209.3;PARQUE PATRICIOS;4
-58.39306909084592;-34.613923599759019;2013/12/18;COMBATE DE LOS POZOS;400;236.0;350000;2320500;1483.1;9832.6;BALVANERA;3
-58.393047235963834;-34.619494681181358;2013/12/20;COMBATE DE LOS POZOS;900;362.0;565000;3745950;1560.8;10347.9;SAN CRISTOBAL;3
-58.39214600670207;-34.626433571462222;2013/12/19;COMBATE DE LOS POZOS;1500;463.0;450000;2983500;971.9;6443.8;SAN CRISTOBAL;3
-58.479409904814531;-34.623740800013174;2014/01/02;CONCORDIA;900;180.0;400000;2652000;2222.2;14733.3;FLORESTA;10
-58.503025331327251;-34.599270273265063;2014/01/08;CONCORDIA;3600;324.0;380000;2519400;1172.8;7775.9;VILLA DEVOTO;11
-58.471285457920722;-34.620406895441839;2013/12/19;CONDARCO;1000;472.0;490000;3248700;1038.1;6882.8;FLORES;7
-58.487569007651338;-34.600438893469956;2013/12/26;CONDARCO;3000;1496.0;680000;4508400;454.5;3013.6;VILLA DEL PARQUE;11
-58.498642864303939;-34.586520713865184;2014/01/08;CONDARCO;4500;262.0;572000;3792360;2183.2;14474.7;VILLA PUEYRREDON;12
-58.482536904165769;-34.546696108785923;2013/12/20;CONDE;4500;300.0;280000;1856400;933.3;6188.0;SAAVEDRA;12
-58.449861597295751;-34.573956507043327;2014/01/02;CONESA;900;328.0;450000;2983500;1372.0;9096.0;COLEGIALES;13
-58.47465211648877;-34.561913456969513;2014/01/06;CONGRESO;3600;234.0;260000;1723800;1111.1;7366.7;COGHLAN;12
-58.48778982132729;-34.56864542439159;2013/12/18;CONGRESO;4900;520.0;960000;6364800;1846.2;12240.0;VILLA URQUIZA;12
-58.493548812937277;-34.571709167414163;2013/12/26;CONGRESO;5400;651.0;750000;4972500;1152.1;7638.2;VILLA URQUIZA;12
-58.494649563297202;-34.572286357210352;2014/01/06;CONGRESO;5500;651.0;750000;4972500;1152.1;7638.2;VILLA URQUIZA;12
-58.498386794470122;-34.574246126032918;2014/01/08;CONGRESO;5800;218.0;330000;2187900;1513.8;10036.2;VILLA URQUIZA;12
-58.388414273629778;-34.624808181911625;2013/12/19;CONSTITUCION;1700;152.0;678733;4500000;4465.3;29605.3;CONSTITUCION;1
-58.389714015734228;-34.624938852831022;2013/12/27;CONSTITUCION;1800;285.0;600000;3978000;2105.3;13957.9;CONSTITUCION;1
-58.395690227736814;-34.625722953833758;2014/01/07;CONSTITUCION;2200;604.0;698000;4627740;1155.6;7661.8;SAN CRISTOBAL;3
-58.405365249735475;-34.627125562548613;2013/12/20;CONSTITUCION;2900;369.0;290000;1922700;785.9;5210.6;SAN CRISTOBAL;3
-58.395690227736814;-34.625722953833758;2013/12/18;CONSTITUCION;22200;144.0;195000;1292850;1354.2;8978.1;SAN CRISTOBAL;3
-58.408107026879925;-34.598206331793598;2013/12/18;CORDOBA;2900;171.0;450000;2983500;2631.6;17447.4;BALVANERA;3
-58.410271612362088;-34.598230581285982;2013/12/18;CORDOBA;3100;866.0;725000;4806750;837.2;5550.5;BALVANERA;3
-58.414600870439806;-34.598037054656153;2013/12/20;CORDOBA;3400;235.0;920000;6099600;3914.9;25955.7;ALMAGRO;5
-58.418908236544482;-34.597927997743398;2014/01/06;CORDOBA;3700;532.0;2100000;13923000;3947.4;26171.1;ALMAGRO;5
-58.421747320235554;-34.597873421709245;2013/12/17;CORDOBA;3900;3000.0;6000000;39780000;2000.0;13260.0;ALMAGRO;5
-58.439471824916296;-34.588229528337081;2014/01/07;CORDOBA;5500;342.0;700000;4641000;2046.8;13570.2;CHACARITA;15
-58.4435532950978;-34.585526681182699;2014/01/07;CORDOBA;5900;314.0;1000000;6630000;3184.7;21114.6;CHACARITA;15
-58.447681173625504;-34.583423977492117;2013/12/18;CORDOBA;6200;275.0;800000;5304000;2909.1;19287.3;CHACARITA;15
-58.46877691394392;-34.687611850310425;2013/12/27;CORRALES;6100;198.0;112000;742560;565.7;3750.3;VILLA RIACHUELO;8
-58.469348997299569;-34.688321496984727;2013/12/27;CORRALES;6200;315.0;140000;928200;444.4;2946.7;VILLA RIACHUELO;8
-58.481726493297387;-34.547486531508355;2013/12/20;CORREA;3300;510.0;500000;3315000;980.4;6500.0;SAAVEDRA;12
-58.375170252998643;-34.603452112634685;2013/01/02;CORRIENTES;600;900.0;1800000;11934000;2000.0;13260.0;SAN NICOLAS;1
-58.386506363060086;-34.604130448211237;2014/01/06;CORRIENTES;1400;3300.0;35000000;232050000;10606.1;70318.2;SAN NICOLAS;1
-58.387853278258746;-34.604237828698608;2013/12/18;CORRIENTES;1500;351.0;6000000;39780000;17094.0;113333.3;SAN NICOLAS;1
-58.410344198706341;-34.604168285733884;2013/12/17;CORRIENTES;3200;1150.0;4900000;32487000;4260.9;28249.6;BALVANERA;3
-58.411730977793972;-34.604221022317915;2013/12/18;CORRIENTES;3300;1150.0;4800000;31824000;4173.9;27673.0;BALVANERA;3
-58.4444032775762;-34.594874381187033;2014/01/08;CORRIENTES;5800;280.0;750000;4972500;2678.6;17758.9;VILLA CRESPO;15
-58.445924253462721;-34.59346346831898;2014/01/08;CORRIENTES;6000;900.0;1900000;12597000;2111.1;13996.7;VILLA CRESPO;15
-58.448550897274671;-34.590480093256026;2013/12/26;CORRIENTES;6300;398.0;920000;6099600;2311.6;15325.6;CHACARITA;15
-58.405741486746194;-34.643701778515123;2013/12/20;"CORTEJARENA, JOSE A.";3100;429.0;180000;1193400;419.6;2781.8;PARQUE PATRICIOS;4
-58.525909013064741;-34.619902496816906;2014/01/08;CORTINA;2400;110.0;144000;954720;1309.1;8679.3;VILLA REAL;10
-58.50597801484151;-34.641531000803887;2014/01/08;CORVALAN;300;394.0;308000;2042040;781.7;5182.8;VILLA LURO;10
-58.506824069258343;-34.660770404470099;2014/01/06;COSQUIN;2200;375.0;180000;1193400;480.0;3182.4;MATADEROS;9
-58.433807656912876;-34.58353171083256;2014/01/07;COSTA RICA;5500;331.0;960000;6364800;2900.3;19229.0;PALERMO;14
-58.435755155055297;-34.582010252586016;2013/12/20;COSTA RICA;5700;213.0;510000;3381300;2394.4;15874.6;PALERMO;14
-58.472831679484415;-34.55155134476955;2014/01/07;CRAMER;3600;313.0;400000;2652000;1278.0;8472.8;NUÑEZ;13
-58.47355184125189;-34.5505890929578;2014/01/02;CRAMER;3700;264.0;360000;2386800;1363.6;9040.9;SAAVEDRA;12
-58.384096028229322;-34.654632208930082;2014/01/06;"CRUZ, OSVALDO";2700;297.0;260000;1723800;875.4;5804.0;BARRACAS;4
-58.492081553919114;-34.583722598635269;2014/01/08;"CUBAS, JOSE";2200;727.0;460000;3049800;632.7;4195.0;VILLA PUEYRREDON;12
-58.523945353497837;-34.603244833124222;2013/12/27;"CUBAS, JOSE";4800;170.0;195000;1292850;1147.1;7605.0;VILLA DEVOTO;11
-58.449308579377295;-34.610888561875676;2014/01/02;CUCHA CUCHA;1000;237.0;320000;2121600;1350.2;8951.9;CABALLITO;6
-58.478940887750923;-34.621566988276584;2014/01/02;CUENCA;1000;135.0;235000;1558050;1740.7;11541.1;VILLA SANTA RITA;11
-58.479766340952295;-34.62053473753862;2014/01/08;CUENCA;1100;367.0;250000;1657500;681.2;4516.3;VILLA SANTA RITA;11
-58.490005212178566;-34.607936360613778;2013/12/26;CUENCA;2400;222.0;470000;3116100;2117.1;14036.5;VILLA DEL PARQUE;11
-58.490818220445391;-34.607024264893596;2013/12/27;CUENCA;2500;175.0;365000;2419950;2085.7;13828.3;VILLA DEL PARQUE;11
-58.485342960007941;-34.571651604901959;2013/12/26;CULLEN;4900;176.0;450000;2983500;2556.8;16951.7;VILLA URQUIZA;12
-58.495820488631644;-34.577398350089858;2013/12/26;CULLEN;5800;99.0;220000;1458600;2222.2;14733.3;VILLA URQUIZA;12
-58.465652010191967;-34.632423860612242;2013/12/19;CULPINA;200;412.0;550000;3646500;1335.0;8850.7;FLORES;7
-58.465145995527777;-34.633562738697783;2014/01/02;CULPINA;300;277.0;245000;1624350;884.5;5864.1;FLORES;7
-58.451434357159926;-34.63057057261836;2013/12/20;CURAPALIGUE;500;1450.0;590000;3911700;406.9;2697.7;CABALLITO;6
-58.445862593225826;-34.636674352755421;2013/12/20;CURAPALIGUE;1200;113.0;199999;1325993;1769.9;11734.5;PARQUE CHACABUCO;7
-58.508726961792661;-34.581370645773433;2014/01/08;CURUPAYTI;3000;182.0;190000;1259700;1044.0;6921.4;VILLA PUEYRREDON;12
-58.528071696804844;-34.619862120022859;2013/12/26;CURUZU CUATIA;2400;90.0;80000;530400;888.9;5893.3;VILLA REAL;10
-58.500525621680708;-34.638837185429935;2014/01/08;DANTE;100;500.0;640000;4243200;1280.0;8486.4;VILLA LURO;10
-58.43861894558659;-34.58860224454817;2013/12/20;DARWIN;1300;254.0;465000;3082950;1830.7;12137.6;PALERMO;14
-58.437219455379818;-34.588190659869078;2013/12/20;DARWIN;1400;193.0;500000;3315000;2590.7;17176.2;PALERMO;14
-58.494485847409607;-34.568523308178378;2013/12/26;DE LA TECNICA;5400;230.0;215000;1425450;934.8;6197.6;VILLA URQUIZA;12
-58.484460735260598;-34.675018766472235;2013/12/26;"DE LA TORRE, LISANDRO";3800;9964.0;3600000;23868000;361.3;2395.4;VILLA LUGANO;8
-58.476144274307103;-34.592721491185358;2013/12/17;DE LOS CONSTITUYENTES;3000;270.0;200000;1326000;740.7;4911.1;PATERNAL;15
-58.489942104201603;-34.584027193885092;2014/01/08;DE LOS CONSTITUYENTES;4200;279.0;260000;1723800;931.9;6178.5;VILLA PUEYRREDON;12
-58.491147375425115;-34.582988640046821;2014/01/08;DE LOS CONSTITUYENTES;4400;290.0;320000;2121600;1103.4;7315.9;VILLA PUEYRREDON;12
-58.46322278021367;-34.575091284132355;2013/12/18;DE LOS INCAS;3600;180.0;320000;2121600;1777.8;11786.7;COLEGIALES;13
-58.478789359234476;-34.584837187550782;2013/12/26;DE LOS INCAS;4900;750.0;2400000;15912000;3200.0;21216.0;PARQUE CHAS;15
-58.479314971514398;-34.585233841825676;2014/01/08;DE LOS INCAS;5000;252.0;600000;3978000;2381.0;15785.7;PARQUE CHAS;15
-58.481555485482097;-34.586924387690942;2013/12/18;DE LOS INCAS;5200;130.0;500000;3315000;3846.2;25500.0;PARQUE CHAS;15
-58.482397578973213;-34.587559783941145;2013/12/17;DE LOS INCAS;5300;131.0;590000;3911700;4503.8;29860.3;PARQUE CHAS;15
-58.364536641480008;-34.603234149411769;2013/12/20;"DEALESSI, PIERINA";500;4662.0;18881100;125181693;4050.0;26851.5;PUERTO MADERO;1
-58.406787255465026;-34.616293199928677;2013/12/18;DEAN FUNES;500;430.0;350000;2320500;814.0;5396.5;BALVANERA;3
-58.406602206120759;-34.617049052629874;2013/12/20;DEAN FUNES;600;373.0;370000;2453100;992.0;6576.7;BALVANERA;3
-58.406081878302878;-34.620544321321567;2014/01/07;DEAN FUNES;900;676.0;700000;4641000;1035.5;6865.4;SAN CRISTOBAL;3
-58.405989576597754;-34.621802273561805;2013/01/02;DEAN FUNES;1000;387.0;390000;2585700;1007.8;6681.4;SAN CRISTOBAL;3
-58.403896458976057;-34.635492003848846;2013/01/02;DEAN FUNES;2100;690.0;1200000;7956000;1739.1;11530.4;PARQUE PATRICIOS;4
-58.405429770049153;-34.627022534613076;2013/01/02;DEAN FUNES;2400;500.0;1000000;6630000;2000.0;13260.0;SAN CRISTOBAL;3
-58.371891873755857;-34.610111936090604;2013/12/18;DEFENSA;200;546.0;1400000;9282000;2564.1;17000.0;MONTSERRAT;1
-58.467800722165642;-34.538658603230296;2013/12/19;DEHEZA;1800;277.0;295000;1955850;1065.0;7060.8;NUÑEZ;13
-58.478424308710927;-34.543178167000661;2014/01/07;DEHEZA;2900;379.0;550000;3646500;1451.2;9621.4;SAAVEDRA;12
-58.421790151288;-34.571957688059008;2013/12/20;DEL LIBERTADOR;3800;1684.0;40000000;265200000;23753.0;157482.2;PALERMO;14
-58.506906305898376;-34.620334771492459;2013/12/27;DESAGUADERO;2200;498.0;200000;1326000;401.6;2662.7;MONTE CASTRO;10
-58.522152554731655;-34.605436972970296;2013/12/26;DESAGUADERO;4100;655.0;750000;4972500;1145.0;7591.6;VILLA DEVOTO;11
-58.484848528287138;-34.574609411041791;2013/12/26;DIAZ COLODRERO;2300;355.0;950000;6298500;2676.1;17742.3;VILLA URQUIZA;12
-58.490942681749843;-34.567177378248992;2014/01/08;DIAZ COLODRERO;3200;227.0;285000;1889550;1255.5;8324.0;VILLA URQUIZA;12
-58.427717190991302;-34.608840353626917;2014/01/06;DIAZ VELEZ;4300;816.0;2000000;13260000;2451.0;16250.0;ALMAGRO;5
-58.430443343808165;-34.608863435703796;2013/12/27;DIAZ VELEZ;4500;251.0;1500000;9945000;5976.1;39621.5;ALMAGRO;5
-58.437356613009072;-34.60892980947326;2013/12/18;DIAZ VELEZ;5000;1400.0;4000000;26520000;2857.1;18942.9;CABALLITO;6
-58.443739244593374;-34.608175834943225;2014/01/06;DIAZ VELEZ;5400;270.0;750000;4972500;2777.8;18416.7;CABALLITO;6
-58.42622276938669;-34.63524399126085;2013/12/20;"DIAZ, AVELINO";400;311.0;400000;2652000;1286.2;8527.3;PARQUE CHACABUCO;7
-58.447979577360243;-34.641460843542355;2013/12/19;"DIAZ, AVELINO";2200;538.0;190000;1259700;353.2;2341.4;FLORES;7
-58.46642248918684;-34.608257955730672;2013/12/20;"DIAZ, CESAR, GRAL.";1900;202.0;138900;920907;687.6;4558.9;VILLA GRAL. MITRE;11
-58.486714815293617;-34.618970468421772;2014/01/08;"DIAZ, CESAR, GRAL.";3600;285.0;320000;2121600;1122.8;7444.2;VILLA SANTA RITA;11
-58.487470563618686;-34.619617675060169;2014/01/08;"DIAZ, CESAR, GRAL.";3700;255.0;200000;1326000;784.3;5200.0;VILLA SANTA RITA;11
-58.495372485001049;-34.625780176129958;2013/12/19;"DIAZ, CESAR, GRAL.";4600;600.0;4200000;27846000;7000.0;46410.0;VELEZ SARSFIELD;10
-58.462329070134778;-34.596535802142455;2013/01/02;"DICKMAN, ADOLFO, Dr.";900;126.0;130000;861900;1031.7;6840.5;PATERNAL;15
-58.432925768584312;-34.642556256724461;2013/12/20;"DIEZ DE MEDINA, CLEMENTE";1300;184.0;100000;663000;543.5;3603.3;PARQUE CHACABUCO;7
-58.428105339497691;-34.627332220873342;2013/12/27;DIRECTORIO;100;974.0;2400000;15912000;2464.1;16336.8;PARQUE CHACABUCO;7
-58.429574055685876;-34.627544188795071;2013/12/18;DIRECTORIO;200;813.0;1080000;7160400;1328.4;8807.4;PARQUE CHACABUCO;7
-58.441675135894208;-34.629309359787797;2014/01/07;DIRECTORIO;1000;203.0;660000;4375800;3251.2;21555.7;PARQUE CHACABUCO;7
-58.442867606471758;-34.629483672374093;2013/12/27;DIRECTORIO;1100;191.0;880000;5834400;4607.3;30546.6;PARQUE CHACABUCO;7
-58.458939968393516;-34.633092386914655;2013/12/19;DIRECTORIO;2300;171.0;430000;2850900;2514.6;16671.9;FLORES;7
-58.463368319195254;-34.634439180710352;2014/01/02;DIRECTORIO;2600;375.0;680000;4508400;1813.3;12022.4;FLORES;7
-58.475956009540774;-34.639034375785585;2013/12/20;DIRECTORIO;3700;249.0;800000;5304000;3212.9;21301.2;PARQUE AVELLANEDA;9
-58.477277711941376;-34.639846152330584;2013/12/20;DIRECTORIO;3800;221.0;500000;3315000;2262.4;15000.0;PARQUE AVELLANEDA;9
-58.430600124404215;-34.622516106959289;2013/12/18;DOBLAS;500;120.0;320000;2121600;2666.7;17680.0;CABALLITO;6
-58.429480225330174;-34.627359250698369;2013/12/18;DOBLAS;900;3921.0;4500000;29835000;1147.7;7609.0;CABALLITO;6
-58.473473647910701;-34.63968798503241;2014/01/02;DOLORES;700;150.0;150000;994500;1000.0;6630.0;PARQUE AVELLANEDA;9
-58.415255094539567;-34.612000633658411;2013/12/17;DON BOSCO;3500;477.0;380000;2519400;796.6;5281.8;ALMAGRO;5
-58.417761841435464;-34.612619410799724;2013/12/17;DON BOSCO;3700;937.0;650000;4309500;693.7;4599.3;ALMAGRO;5
-58.41906508411455;-34.61294110081829;2013/12/18;DON BOSCO;3800;150.0;275000;1823250;1833.3;12155.0;ALMAGRO;5
-58.471925366957102;-34.576767553564245;2013/12/26;DONADO;1700;563.0;750000;4972500;1332.1;8832.1;VILLA ORTUZAR;15
-58.47666880523574;-34.571199455878535;2013/12/18;DONADO;2300;590.0;420000;2784600;711.9;4719.7;VILLA URQUIZA;12
-58.478247053233034;-34.569605391459561;2013/12/26;DONADO;2500;376.0;385000;2552550;1023.9;6788.7;VILLA URQUIZA;12
-58.490901988123213;-34.552110477459863;2014/01/07;DONADO;4400;284.0;280000;1856400;985.9;6536.6;SAAVEDRA;12
-58.495909544574644;-34.639496054101166;2014/01/08;DONIZETTI;200;390.0;280000;1856400;717.9;4760.0;VILLA LURO;10
-58.495441186625712;-34.641950838830581;2013/12/27;DONIZETTI;400;320.0;229000;1518270;715.6;4744.6;VILLA LURO;10
-58.453946402470727;-34.596585070546098;2014/01/08;DORREGO;200;323.0;470000;3116100;1455.1;9647.4;CHACARITA;15
-58.446943691217697;-34.590911192096549;2013/12/19;DORREGO;900;535.3;990000;6563700;1849.4;12261.7;CHACARITA;15
-58.446515761236519;-34.589845146809473;2014/01/07;DORREGO;1000;139.0;260000;1723800;1870.5;12401.4;CHACARITA;15
-58.445563272274413;-34.586603500241957;2013/12/18;DORREGO;1300;75.0;180000;1193400;2400.0;15912.0;CHACARITA;15
-58.516257023590782;-34.632296140148945;2013/12/18;DUPUY;800;485.0;330000;2187900;680.4;4511.1;VERSALLES;10
-58.444588223411785;-34.556440880394952;2013/12/18;ECHEVERRIA;1300;812.0;3500000;23205000;4310.3;28577.6;BELGRANO;13
-58.477297692662162;-34.575956934783861;2014/01/06;ECHEVERRIA;4700;288.0;460000;3049800;1597.2;10589.6;VILLA URQUIZA;12
-58.40838959102242;-34.605333341518438;2013/12/27;ECUADOR;400;369.0;750000;4972500;2032.5;13475.6;BALVANERA;3
-58.411965169250436;-34.652386188142238;2013/01/02;"EINSTEIN, ALBERTO";600;225.0;80000;530400;355.6;2357.3;NUEVA POMPEYA;4
-58.411459891132097;-34.653454386157577;2013/12/20;"EINSTEIN, ALBERTO";700;304.0;149000;987870;490.1;3249.6;NUEVA POMPEYA;4
-58.47196267178186;-34.609282284765904;2014/01/08;EL METODO;1900;211.0;149000;987870;706.2;4681.8;VILLA GRAL. MITRE;11
-58.431931410413732;-34.586282213930353;2013/12/26;EL SALVADOR;5200;200.0;380000;2519400;1900.0;12597.0;PALERMO;14
-58.434608054012884;-34.584220026751638;2014/01/07;EL SALVADOR;5500;215.0;680000;4508400;3162.8;20969.3;PALERMO;14
-58.436497437910923;-34.582652270483933;2014/01/07;EL SALVADOR;5700;346.0;600000;3978000;1734.1;11497.1;PALERMO;14
-58.457818593292743;-34.56936367618507;2014/01/06;ELCANO;2900;454.4;470000;3116100;1034.3;6857.6;COLEGIALES;13
-58.459935027547687;-34.578283054538907;2013/12/18;ELCANO;3600;92.0;465000;3082950;5054.3;33510.3;COLEGIALES;13
-58.480796791036944;-34.598861889565995;2013/12/26;EMPEDRADO;2300;1280.0;365000;2419950;285.2;1890.6;VILLA DEL PARQUE;11
-58.477710361955424;-34.635348494774362;2013/12/19;ENSENADA;200;288.0;360000;2386800;1250.0;8287.5;FLORESTA;10
-58.47721166869426;-34.636416635565787;2013/12/20;ENSENADA;300;104.0;158000;1047540;1519.2;10072.5;FLORESTA;10
-58.390901492582003;-34.628165745708046;2014/01/02;ENTRE RIOS;1700;280.0;650000;4309500;2321.4;15391.1;CONSTITUCION;1
-58.39076608686878;-34.629289403553109;2013/12/18;ENTRE RIOS;1800;152.0;678733;4500000;4465.3;29605.3;CONSTITUCION;1
-58.390623051398144;-34.630485363520634;2014/01/07;ENTRE RIOS;1900;365.0;470000;3116100;1287.7;8537.3;CONSTITUCION;1
-58.390364960038674;-34.632649191248653;2013/12/20;ENTRE RIOS;2100;220.0;370000;2453100;1681.8;11150.5;CONSTITUCION;1
-58.431201620487677;-34.609760113885734;2013/12/18;EPUYEN;500;202.0;450000;2983500;2227.7;14769.8;CABALLITO;6
-58.507809397501447;-34.645351437689733;2014/01/08;ERCILLA;5900;470.0;360000;2386800;766.0;5078.3;LINIERS;9
-58.48736880522997;-34.650922333718626;2013/12/19;ESCALADA;1500;4800.0;4400000;29172000;916.7;6077.5;PARQUE AVELLANEDA;9
-58.483809641746014;-34.653706478566491;2013/12/20;ESCALADA;1800;170.0;260000;1723800;1529.4;10140.0;PARQUE AVELLANEDA;9
-58.455078296726512;-34.603714773223061;2013/12/26;"ESCALADA DE SAN MARTIN, R.";900;260.0;595000;3944850;2288.5;15172.5;VILLA CRESPO;15
-58.455884447572487;-34.604240531495392;2013/12/18;"ESCALADA DE SAN MARTIN, R.";1000;435.0;1000000;6630000;2298.9;15241.4;VILLA CRESPO;15
-58.479422123840166;-34.616230368385523;2014/01/08;"ESCALADA DE SAN MARTIN, R.";3000;104.0;135000;895050;1298.1;8606.3;VILLA SANTA RITA;11
-58.492677193479935;-34.62571891474559;2013/12/26;"ESCALADA DE SAN MARTIN, R.";4300;600.0;400000;2652000;666.7;4420.0;FLORESTA;10
-58.493750476258278;-34.626667280675107;2013/12/19;"ESCALADA DE SAN MARTIN, R.";4400;442.0;250000;1657500;565.6;3750.0;VELEZ SARSFIELD;10
-58.378168770692646;-34.604775870443937;2013/12/20;ESMERALDA;300;332.0;1000000;6630000;3012.0;19969.9;SAN NICOLAS;1
-58.448275970244516;-34.617758894938262;2013/12/18;ESPINOSA;400;1996.0;359000;2380170;179.9;1192.5;CABALLITO;6
-58.464014401397662;-34.601885763138263;2013/12/20;ESPINOSA;2300;380.0;500000;3315000;1315.8;8723.7;PATERNAL;15
-58.468606475165316;-34.600898778584465;2013/12/20;ESPINOSA;2600;389.0;380000;2519400;976.9;6476.6;PATERNAL;15
-58.424910364361232;-34.59798882847722;2013/12/20;ESTADO DE ISRAEL;4200;640.0;650000;4309500;1015.6;6733.6;ALMAGRO;5
-58.430886974331983;-34.600809902255584;2013/12/27;ESTADO DE ISRAEL;4700;323.0;1250000;8287500;3870.0;25657.9;ALMAGRO;5
-58.378696580813482;-34.618661937911277;2014/01/07;ESTADOS UNIDOS;900;434.0;790000;5237700;1820.3;12068.4;CONSTITUCION;1
-58.385847059554017;-34.618821854159251;2014/01/09;ESTADOS UNIDOS;1400;344.0;460000;3049800;1337.2;0.0;CONSTITUCION;1
-58.397429927231784;-34.619738136724699;2013/12/18;ESTADOS UNIDOS;2200;350.0;215000;1425450;614.3;4072.7;SAN CRISTOBAL;3
-58.398794202352875;-34.619786042174255;2013/12/20;ESTADOS UNIDOS;2300;381.0;450000;2983500;1181.1;7830.7;SAN CRISTOBAL;3
-58.430630364232826;-34.607060050386906;2013/12/18;ESTIVAO;100;221.0;450000;2983500;2036.2;13500.0;CABALLITO;6
-58.482329193140274;-34.556687493199178;2013/12/20;ESTOMBA;3600;608.0;485000;3215550;797.7;5288.7;SAAVEDRA;12
-58.482706182718758;-34.556191398396258;2014/01/07;ESTOMBA;3700;125.0;295000;1955850;2360.0;15646.8;SAAVEDRA;12
-58.455932651529338;-34.628241594663024;2013/12/19;"FALCON, RAMON L.,CNEL.";1900;200.0;780000;5171400;3900.0;25857.0;FLORES;7
-58.476090972424046;-34.634048127924125;2014/01/02;"FALCON, RAMON L.,CNEL.";3500;307.3;495000;3281850;1610.8;10679.6;FLORESTA;10
-58.497726800871582;-34.638646968683176;2014/01/09;"FALCON, RAMON L.,CNEL.";5000;344.0;500000;3315000;1453.5;9636.6;VILLA LURO;10
-58.499195619118467;-34.638836912472307;2014/01/08;"FALCON, RAMON L.,CNEL.";5100;528.0;800000;5304000;1515.2;10045.5;VILLA LURO;10
-58.404065625185652;-34.645283866344755;2013/12/20;FAMATINA;3000;116.0;140000;928200;1206.9;8001.7;PARQUE PATRICIOS;4
-58.46562312859556;-34.654548459394427;2014/01/02;FERNANDEZ;2000;1500.0;280000;1856400;186.7;1237.6;PARQUE AVELLANEDA;9
-58.481779571292272;-34.574107458257991;2013/12/18;FERNANDEZ;2300;429.0;900000;5967000;2097.9;13909.1;VILLA URQUIZA;12
